录音,time_SpeechStart,time_SpeechEnd,time_EndAudioData,time_Result,result_status,time_resume,结果来源,error_code,ISR_Result,Confidence_score,Result,vadSpeechStart,vadSpeechEnd,endVadType
/mnt/sdcard/pcm/800_Enc_NoWavHead/2app/2app_026_M102_coder.wav.pcm,1484279444503,1484279445575,1484279445416,1484279446168,MSG_Result,752,本地,0,"关闭收音机",1471,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1471"",""operation"":""EXIT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""收音机""}},""service"":""app"",""text"":""关闭收音机"",""version"":""3.5.0.1190""}
",340,1540,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/2app/2app_033_M071_coder.wav.pcm,1484279447291,1484279448046,1484279447954,1484279448756,MSG_Result,802,本地,0,"关闭音乐",1611,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1611"",""operation"":""EXIT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""音乐""}},""service"":""app"",""text"":""关闭音乐"",""version"":""3.5.0.1190""}
",340,1260,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/2app/2app_040_M072_coder.wav.pcm,1484279449913,1484279450617,1484279450556,1484279451898,MSG_Result,1342,本地,0,"打开连连看",1195,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1195"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""连连看""}},""service"":""app"",""text"":""打开连连看"",""version"":""3.5.0.1190""}
",360,1340,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/2app/2app_047_M074_coder.wav.pcm,1484279453052,1484279453952,1484279453774,1484279454627,MSG_Result,853,本地,0,"退出蓝牙",1416,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1416"",""operation"":""EXIT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""蓝牙""}},""service"":""app"",""text"":""退出蓝牙"",""version"":""3.5.0.1190""}
",360,1360,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/2app/2app_054_M047_coder.wav.pcm,1484279455767,1484279456874,1484279456703,1484279457405,MSG_Result,702,本地,0,"我想关闭电话",1500,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1500"",""operation"":""EXIT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""电话""}},""service"":""app"",""text"":""我想关闭电话"",""version"":""3.5.0.1190""}
",360,1600,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/2app/2app_061_M049_coder.wav.pcm,1484279458558,1484279459795,1484279459596,1484279460650,MSG_Result,1054,本地,0,"我想关闭音乐",1397,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1397"",""operation"":""EXIT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""音乐""}},""service"":""app"",""text"":""我想关闭音乐"",""version"":""3.5.0.1190""}
",360,1700,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/2app/2app_068_M050_coder.wav.pcm,1484279461803,1484279462834,1484279462755,1484279463858,MSG_Result,1103,本地,0,"我想打开短信",1484,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1484"",""operation"":""VIEW"",""pk_score"":1,""rc"":0,""service"":""message"",""text"":""我想打开短信"",""version"":""3.5.0.1190""}
",380,1580,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/2app/2app_075_M075_coder.wav.pcm,1484279464968,1484279466121,1484279466031,1484279467034,MSG_Result,1003,本地,0,"我想打开音乐",1616,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1616"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""音乐""}},""service"":""app"",""text"":""我想打开音乐"",""version"":""3.5.0.1190""}
",340,1680,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/2app/2app_082_F001_coder.wav.pcm,1484279468190,1484279469259,1484279469141,1484279469793,MSG_Result,652,本地,0,"我要关闭导航",1633,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1633"",""operation"":""EXIT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""导航""}},""service"":""app"",""text"":""我要关闭导航"",""version"":""3.5.0.1190""}
",360,1480,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/2app/2app_089_F001_coder.wav.pcm,1484279470951,1484279472490,1484279472383,1484279473136,MSG_Result,753,本地,0,"我要关闭百度导航",1511,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1511"",""operation"":""EXIT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""百度导航""}},""service"":""app"",""text"":""我要关闭百度导航"",""version"":""3.5.0.1190""}
",360,2040,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/2app/2app_096_F002_coder.wav.pcm,1484279474280,1484279475712,1484279475581,1484279477288,MSG_Result,1707,本地,0,"我要打开SARA坦白",967,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""967"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""artist"":""sara"",""song"":""坦白|1"",""songOrig"":""坦白""}},""service"":""music"",""text"":""我要打开SARA坦白"",""version"":""3.5.0.1190""}
",380,1900,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/2app/2app_103_F003_coder.wav.pcm,1484279478443,1484279479580,1484279479382,1484279480987,MSG_Result,1605,本地,0,"我要打开短信",1409,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1409"",""operation"":""VIEW"",""pk_score"":1,""rc"":0,""service"":""message"",""text"":""我要打开短信"",""version"":""3.5.0.1190""}
",360,1580,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/2app/2app_110_F003_coder.wav.pcm,1484279482143,1484279483322,1484279483256,1484279484108,MSG_Result,852,本地,0,"我要退出联系人",1481,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1481"",""operation"":""EXIT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""联系人""}},""service"":""app"",""text"":""我要退出联系人"",""version"":""3.5.0.1190""}
",360,1700,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/2app/2app_117_F004_coder.wav.pcm,1484279485240,1484279486313,1484279486216,1484279486823,MSG_Result,607,本地,0,"打开收音机",1517,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1517"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""收音机""}},""service"":""app"",""text"":""打开收音机"",""version"":""3.5.0.1190""}
",340,1580,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/2app/2app_124_F005_coder.wav.pcm,1484279487938,1484279488857,1484279488655,1484279489711,MSG_Result,1056,本地,0,"打开音乐",1698,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1698"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""音乐""}},""service"":""app"",""text"":""打开音乐"",""version"":""3.5.0.1190""}
",340,1340,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/2app/2app_131_F006_coder.wav.pcm,1484279490873,1484279491644,1484279491596,1484279492248,MSG_Result,652,本地,0,"退出音乐",1511,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1511"",""operation"":""EXIT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""音乐""}},""service"":""app"",""text"":""退出音乐"",""version"":""3.5.0.1190""}
",400,1380,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/3car_control/3car_control_007_M098_coder.wav.pcm,1484279493403,1484279494509,1484279494395,1484279495151,MSG_Result,756,本地,0,"关掉下远光灯",1192,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1192"",""operation"":""CLOSE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""远光灯""}},""service"":""carControl"",""text"":""关掉下远光灯"",""version"":""3.5.0.1190""}
",360,1840,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/3car_control/3car_control_014_M099_coder.wav.pcm,1484279496296,1484279497168,1484279496882,1484279498106,MSG_Result,1224,本地,0,"关掉近光灯",1391,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1391"",""operation"":""CLOSE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""近光灯""}},""service"":""carControl"",""text"":""关掉近光灯"",""version"":""3.5.0.1190""}
",360,1220,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/3car_control/3car_control_021_M101_coder.wav.pcm,1484279499255,1484279500595,1484279500539,1484279501240,MSG_Result,701,本地,0,"帮我关掉一下天窗",1590,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1590"",""operation"":""CLOSE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""天窗""}},""service"":""carControl"",""text"":""帮我关掉一下天窗"",""version"":""3.5.0.1190""}
",360,1900,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/3car_control/3car_control_028_M102_coder.wav.pcm,1484279502383,1484279504311,1484279504194,1484279505654,MSG_Result,1460,本地,0,"帮我打开一下后右雾灯",1251,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1251"",""operation"":""LAUNCH"",""pk_score"":0.68,""rc"":0,""semantic"":{""slots"":{""name"":""后右雾灯""}},""service"":""app"",""text"":""帮我打开一下后右雾灯"",""version"":""3.5.0.1190""}
",360,2200,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/3car_control/3car_control_035_M071_coder.wav.pcm,1484279506784,1484279508238,1484279508091,1484279508943,MSG_Result,852,本地,0,"帮我打开左后车窗",1501,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1501"",""operation"":""OPEN"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""左后车窗""}},""service"":""carControl"",""text"":""帮我打开左后车窗"",""version"":""3.5.0.1190""}
",340,1900,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/3car_control/3car_control_042_M073_coder.wav.pcm,1484279510098,1484279511158,1484279511128,1484279511909,MSG_Result,781,本地,0,"开启下右车窗",1485,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1485"",""operation"":""OPEN"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""右车窗""}},""service"":""carControl"",""text"":""开启下右车窗"",""version"":""3.5.0.1190""}
",400,1640,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/3car_control/3car_control_049_M074_coder.wav.pcm,1484279513064,1484279514096,1484279513946,1484279514851,MSG_Result,905,本地,0,"开启左车窗",1354,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1354"",""operation"":""OPEN"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""左车窗""}},""service"":""carControl"",""text"":""开启左车窗"",""version"":""3.5.0.1190""}
",360,1500,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/3car_control/3car_control_056_M048_coder.wav.pcm,1484279515961,1484279517345,1484279517304,1484279517969,MSG_Result,665,本地,0,"我想关掉一下近光灯",1457,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1457"",""operation"":""CLOSE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""近光灯""}},""service"":""carControl"",""text"":""我想关掉一下近光灯"",""version"":""3.5.0.1190""}
",320,1960,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/3car_control/3car_control_063_M049_coder.wav.pcm,1484279519096,1484279520307,1484279520278,1484279520829,MSG_Result,551,本地,0,"我想关掉后备箱",1530,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1530"",""operation"":""CLOSE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""后备箱""}},""service"":""carControl"",""text"":""我想关掉后备箱"",""version"":""3.5.0.1190""}
",320,2030,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/3car_control/3car_control_070_M050_coder.wav.pcm,1484279521975,1484279523238,1484279523148,1484279524100,MSG_Result,952,本地,0,"我想关闭下左车窗",1283,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1283"",""operation"":""CLOSE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""左车窗""}},""service"":""carControl"",""text"":""我想关闭下左车窗"",""version"":""3.5.0.1190""}
",420,1800,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/3car_control/3car_control_077_M105_coder.wav.pcm,1484279525256,1484279527036,1484279526909,1484279528413,MSG_Result,1504,本地,0,"我想开启下示廓灯",1367,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1367"",""operation"":""OPEN"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""示廓灯""}},""service"":""carControl"",""text"":""我想开启下示廓灯"",""version"":""3.5.0.1190""}
",400,2200,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/3car_control/3car_control_084_F001_coder.wav.pcm,1484279529573,1484279531165,1484279531083,1484279531538,MSG_Result,455,本地,0,"我想开启右前车窗",1531,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1531"",""operation"":""OPEN"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""右前车窗""}},""service"":""carControl"",""text"":""我想开启右前车窗"",""version"":""3.5.0.1190""}
",380,2140,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/3car_control/3car_control_091_F002_coder.wav.pcm,1484279532679,1484279534673,1484279534622,1484279535579,MSG_Result,957,本地,0,"我想打开下左车窗",1526,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1526"",""operation"":""OPEN"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""左车窗""}},""service"":""carControl"",""text"":""我想打开下左车窗"",""version"":""3.5.0.1190""}
",360,2810,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/3car_control/3car_control_098_F002_coder.wav.pcm,1484279536719,1484279538062,1484279537875,1484279538526,MSG_Result,651,本地,0,"打开后车窗",1714,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1714"",""operation"":""OPEN"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""后车窗""}},""service"":""carControl"",""text"":""打开后车窗"",""version"":""3.5.0.1190""}
",360,2000,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_005_M097_coder.wav.pcm,1484279539680,1484279540051,1484279539953,1484279541257,MSG_Result,1304,本地,0,"上一台",1417,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1417"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""收音机控制"",""name"":""上一频道""}},""service"":""cmd"",""text"":""上一台"",""version"":""3.5.0.1190""}
",380,900,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_012_M099_coder.wav.pcm,1484279542409,1484279542803,1484279542682,1484279543735,MSG_Result,1053,本地,0,"下一台",1300,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1300"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""收音机控制"",""name"":""下一频道""}},""service"":""cmd"",""text"":""下一台"",""version"":""3.5.0.1190""}
",360,900,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_019_M099_coder.wav.pcm,1484279544869,1484279545697,1484279545557,1484279546314,MSG_Result,757,本地,0,"关闭声音",1613,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1613"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""音量控制"",""name"":""静音""}},""service"":""cmd"",""text"":""关闭声音"",""version"":""3.5.0.1190""}
",340,1260,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_026_M102_coder.wav.pcm,1484279547435,1484279548495,1484279548311,1484279549113,MSG_Result,802,本地,0,"切到上首歌",1406,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1406"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""曲目控制"",""name"":""上一首""}},""service"":""cmd"",""text"":""切到上首歌"",""version"":""3.5.0.1190""}
",340,1220,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_033_M071_coder.wav.pcm,1484279550270,1484279551587,1484279551392,1484279552344,MSG_Result,952,本地,0,"切换到上一首歌",1232,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1232"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""曲目控制"",""name"":""上一首""}},""service"":""cmd"",""text"":""切换到上一首歌"",""version"":""3.5.0.1190""}
",360,1760,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_040_M072_coder.wav.pcm,1484279553494,1484279554162,1484279554056,1484279554858,MSG_Result,802,本地,0,"单曲循环",1162,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1162"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""播放模式"",""name"":""单曲循环""}},""service"":""cmd"",""text"":""单曲循环"",""version"":""3.5.0.1190""}
",360,1430,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_047_M074_coder.wav.pcm,1484279556012,1484279557072,1484279556703,1484279557957,MSG_Result,1254,本地,0,"听下一首",1439,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1439"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""曲目控制"",""name"":""下一首""}},""service"":""cmd"",""text"":""听下一首"",""version"":""3.5.0.1190""}
",380,1300,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_054_M047_coder.wav.pcm,1484279559080,1484279559835,1484279559722,1484279560474,MSG_Result,752,本地,0,"声音关闭",1646,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1646"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""音量控制"",""name"":""静音""}},""service"":""cmd"",""text"":""声音关闭"",""version"":""3.5.0.1190""}
",340,1480,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_061_M049_coder.wav.pcm,1484279561619,1484279562004,1484279561913,1484279562918,MSG_Result,1005,本地,0,"大声",1434,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1434"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""音量控制"",""name"":""音量+""}},""service"":""cmd"",""text"":""大声"",""version"":""3.5.0.1190""}
",360,960,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_068_M050_coder.wav.pcm,1484279564074,1484279565188,1484279564983,1484279565734,MSG_Result,751,本地,0,"帮我停止播放",1510,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1510"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""曲目控制"",""name"":""暂停""}},""service"":""cmd"",""text"":""帮我停止播放"",""version"":""3.5.0.1190""}
",380,1540,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_075_M075_coder.wav.pcm,1484279566913,1484279568334,1484279568272,1484279569525,MSG_Result,1253,本地,0,"帮我把音量减小",1207,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1207"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""音量控制"",""name"":""音量-""}},""service"":""cmd"",""text"":""帮我把音量减小"",""version"":""3.5.0.1190""}
",360,2040,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_082_F001_coder.wav.pcm,1484279570649,1484279571769,1484279571592,1484279572695,MSG_Result,1103,本地,0,"帮我换下一曲",1587,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1587"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""曲目控制"",""name"":""下一首""}},""service"":""cmd"",""text"":""帮我换下一曲"",""version"":""3.5.0.1190""}
",340,1640,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_089_F001_coder.wav.pcm,1484279573860,1484279575128,1484279574931,1484279575733,MSG_Result,802,本地,0,"帮我暂停播放",1588,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1588"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""曲目控制"",""name"":""暂停""}},""service"":""cmd"",""text"":""帮我暂停播放"",""version"":""3.5.0.1190""}
",380,1720,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_096_F002_coder.wav.pcm,1484279576932,1484279578067,1484279577944,1484279578645,MSG_Result,701,本地,0,"循环播放",1434,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1434"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""播放模式"",""name"":""顺序循环""}},""service"":""cmd"",""text"":""循环播放"",""version"":""3.5.0.1190""}
",400,1660,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_103_F003_coder.wav.pcm,1484279579771,1484279580997,1484279580892,1484279581694,MSG_Result,802,本地,0,"我想听上首歌",1582,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1582"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""曲目控制"",""name"":""上一首""}},""service"":""cmd"",""text"":""我想听上首歌"",""version"":""3.5.0.1190""}
",340,1920,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_110_F003_coder.wav.pcm,1484279582809,1484279583600,1484279583452,1484279584557,MSG_Result,1105,本地,0,"我想播放。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""曲目控制"",""name"":""播放""}},""service"":""cmd"",""text"":""我想播放。"",""version"":""3.5.0.1190""}
",340,1260,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_117_F004_coder.wav.pcm,1484279585680,1484279586975,1484279586864,1484279587666,MSG_Result,802,本地,0,"我要停止播放",1352,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1352"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""曲目控制"",""name"":""暂停""}},""service"":""cmd"",""text"":""我要停止播放"",""version"":""3.5.0.1190""}
",340,1780,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_124_F005_coder.wav.pcm,1484279588782,1484279590069,1484279589855,1484279591008,MSG_Result,1153,本地,0,"我要听下一曲",1446,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1446"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""曲目控制"",""name"":""下一首""}},""service"":""cmd"",""text"":""我要听下一曲"",""version"":""3.5.0.1190""}
",340,1910,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_131_F006_coder.wav.pcm,1484279592129,1484279593303,1484279593092,1484279593794,MSG_Result,702,本地,0,"我要暂停",1473,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1473"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""曲目控制"",""name"":""暂停""}},""service"":""cmd"",""text"":""我要暂停"",""version"":""3.5.0.1190""}
",340,1760,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_138_F006_coder.wav.pcm,1484279594943,1484279596317,1484279596238,1484279596890,MSG_Result,652,本地,0,"把声音增强一些。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""音量控制"",""name"":""音量+""}},""service"":""cmd"",""text"":""把声音增强一些。"",""version"":""3.5.0.1190""}
",360,1940,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_145_F007_coder.wav.pcm,1484279598023,1484279599335,1484279599277,1484279600179,MSG_Result,902,本地,0,"把音量调落一点。",0,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""0"",""rc"":4,""text"":""把音量调落一点。""}
",340,1880,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_152_F008_coder.wav.pcm,1484279601319,1484279601994,1484279601711,1484279602864,MSG_Result,1153,本地,0,"播放。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""曲目控制"",""name"":""播放""}},""service"":""cmd"",""text"":""播放。"",""version"":""3.5.0.1190""}
",360,1020,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_159_F008_coder.wav.pcm,1484279603980,1484279605444,1484279605363,1484279605714,MSG_Result,351,本地,0,"设置单曲循环。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""播放模式"",""name"":""单曲循环""}},""service"":""cmd"",""text"":""设置单曲循环。"",""version"":""3.5.0.1190""}
",340,2020,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/4cmd/4cmd_166_F009_coder.wav.pcm,1484279606868,1484279607933,1484279607900,1484279608451,MSG_Result,551,本地,0,"调高声音",1713,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1713"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""音量控制"",""name"":""音量+""}},""service"":""cmd"",""text"":""调高声音"",""version"":""3.5.0.1190""}
",430,1620,endAudioData
