time	pid	handle	thread	virt(KB)	res(KB)	cpu_percent	free_memory(GB)
1970/01/01_08:43:06	16924		16	348160	206848	100	0
1970/01/01_08:43:07	16924		16	390144	244736	100	0
1970/01/01_08:43:08	16924		16	390144	244736	100	0
1970/01/01_08:43:09	16924		16	390144	245760	98	0
1970/01/01_08:43:10	16924		16	390144	245760	100	0
1970/01/01_08:43:11	16924		16	390144	244736	100	0
1970/01/01_08:43:12	16924		16	390144	245760	102	0
1970/01/01_08:43:13	16924		16	390144	245760	100	0
1970/01/01_08:43:14	16924		16	348160	205824	98	0
1970/01/01_08:43:15	16924		16	390144	244736	100	0
1970/01/01_08:43:16	16924		16	390144	244736	100	0
1970/01/01_08:43:17	16924		16	390144	244736	100	0
1970/01/01_08:43:18	16924		16	390144	244736	100	0
1970/01/01_08:43:19	16924		16	390144	244736	102	0
1970/01/01_08:43:20	16924		16	390144	244736	100	0
1970/01/01_08:43:21	16924		16	390144	244736	100	0
1970/01/01_08:43:22	16924		16	390144	244736	100	0
1970/01/01_08:43:23	16924		16	390144	244736	100	0
1970/01/01_08:43:24	16924		16	390144	244736	100	0
1970/01/01_08:43:25	16924		16	390144	244736	100	0
1970/01/01_08:43:26	16924		16	390144	245760	102	0
1970/01/01_08:43:27	16924		16	390144	245760	100	0
1970/01/01_08:43:28	16924		16	348160	205824	88	0
1970/01/01_08:43:29	16924		16	390144	244736	102	0
1970/01/01_08:43:30	16924		16	390144	245760	100	0
1970/01/01_08:43:31	16924		16	390144	244736	86	0
1970/01/01_08:43:32	16924		16	390144	244736	100	0
1970/01/01_08:43:33	16924		16	390144	245760	100	0
1970/01/01_08:43:34	16924		16	390144	245760	100	0
1970/01/01_08:43:35	16924		16	390144	244736	86	0
1970/01/01_08:43:36	16924		16	390144	244736	100	0
1970/01/01_08:43:37	16924		16	390144	244736	100	0
1970/01/01_08:43:38	16924		16	390144	244736	86	0
1970/01/01_08:43:40	16924		16	390144	244736	102	0
1970/01/01_08:43:41	16924		16	390144	245760	102	0
1970/01/01_08:43:42	16924		16	390144	244736	102	0
1970/01/01_08:43:43	16924		16	390144	244736	100	0
1970/01/01_08:43:44	16924		16	348160	205824	100	0
1970/01/01_08:43:45	16924		16	390144	244736	100	0
1970/01/01_08:43:46	16924		16	390144	244736	100	0
1970/01/01_08:43:47	16924		16	390144	245760	100	0
1970/01/01_08:43:48	16924		16	390144	244736	88	0
1970/01/01_08:43:49	16924		16	390144	244736	100	0
1970/01/01_08:43:50	16924		16	390144	244736	100	0
1970/01/01_08:43:51	16924		16	390144	244736	100	0
1970/01/01_08:43:52	16924		16	390144	244736	100	0
1970/01/01_08:43:53	16924		16	390144	245760	102	0
1970/01/01_08:43:54	16924		16	390144	245760	102	0
1970/01/01_08:43:55	16924		16	390144	245760	100	0
1970/01/01_08:43:56	16924		16	390144	244736	100	0
1970/01/01_08:43:57	16924		16	390144	245760	100	0
1970/01/01_08:43:58	16924		16	390144	245760	100	0
1970/01/01_08:43:59	16924		16	390144	245760	100	0
1970/01/01_08:44:00	16924		16	390144	245760	100	0
1970/01/01_08:44:01	16924		16	391168	246784	102	0
1970/01/01_08:44:02	16924		16	390144	244736	100	0
1970/01/01_08:44:03	16924		16	390144	244736	98	0
1970/01/01_08:44:04	16924		16	390144	245760	100	0
1970/01/01_08:44:05	16924		16	390144	245760	100	0
1970/01/01_08:44:06	16924		16	348160	205824	94	0
1970/01/01_08:44:07	16924		16	390144	244736	100	0
1970/01/01_08:44:08	16924		16	390144	244736	101	0
1970/01/01_08:44:09	16924		16	390144	245760	100	0
1970/01/01_08:44:10	16924		16	390144	244736	100	0
1970/01/01_08:44:11	16924		16	390144	244736	100	0
1970/01/01_08:44:13	16924		16	390144	245760	100	0
1970/01/01_08:44:14	16924		16	390144	245760	102	0
1970/01/01_08:44:15	16924		16	390144	245760	100	0
1970/01/01_08:44:16	16924		16	390144	245760	100	0
1970/01/01_08:44:17	16924		16	390144	246784	102	0
1970/01/01_08:44:18	16924		16	390144	244736	94	0
1970/01/01_08:44:19	16924		16	390144	244736	102	0
1970/01/01_08:44:20	16924		16	390144	245760	100	0
1970/01/01_08:44:21	16924		16	390144	245760	102	0
1970/01/01_08:44:22	16924		16	390144	245760	100	0
1970/01/01_08:44:23	16924		16	390144	245760	102	0
1970/01/01_08:44:24	16924		16	390144	245760	100	0
1970/01/01_08:44:25	16924		16	390144	244736	100	0
1970/01/01_08:44:26	16924		16	390144	244736	100	0
1970/01/01_08:44:27	16924		16	390144	245760	100	0
1970/01/01_08:44:28	16924		16	390144	245760	100	0
1970/01/01_08:44:29	16924		16	390144	245760	100	0
1970/01/01_08:44:30	16924		16	390144	244736	100	0
1970/01/01_08:44:31	16924		16	390144	244736	100	0
1970/01/01_08:44:32	16924		16	390144	245760	100	0
1970/01/01_08:44:33	16924		16	390144	245760	100	0
1970/01/01_08:44:34	16924		16	390144	245760	100	0
1970/01/01_08:44:35	16924		16	390144	245760	100	0
1970/01/01_08:44:36	16924		16	390144	244736	96	0
1970/01/01_08:44:37	16924		16	390144	244736	102	0
1970/01/01_08:44:38	16924		16	390144	245760	100	0
1970/01/01_08:44:39	16924		16	390144	244736	92	0
1970/01/01_08:44:40	16924		16	390144	244736	102	0
1970/01/01_08:44:41	16924		16	390144	244736	100	0
1970/01/01_08:44:42	16924		16	390144	244736	100	0
1970/01/01_08:44:43	16924		16	390144	244736	100	0
1970/01/01_08:44:44	16924		16	390144	245760	102	0
1970/01/01_08:44:45	16924		16	390144	245760	102	0
1970/01/01_08:44:46	16924		16	390144	244736	90	0
1970/01/01_08:44:48	16924		16	390144	244736	100	0
1970/01/01_08:44:49	16924		16	390144	245760	100	0
1970/01/01_08:44:50	16924		16	390144	245760	100	0
1970/01/01_08:44:51	16924		16	390144	244736	100	0
1970/01/01_08:44:52	16924		16	390144	244736	100	0
1970/01/01_08:44:53	16924		16	390144	245760	100	0
1970/01/01_08:44:54	16924		16	390144	245760	100	0
1970/01/01_08:44:55	16924		16	390144	245760	100	0
1970/01/01_08:44:56	16924		16	348160	206848	100	0
1970/01/01_08:44:57	16924		16	390144	244736	102	0
1970/01/01_08:44:58	16924		16	390144	244736	100	0
1970/01/01_08:44:59	16924		16	348160	205824	94	0
1970/01/01_08:45:00	16924		16	390144	244736	100	0
1970/01/01_08:45:01	16924		16	390144	245760	100	0
1970/01/01_08:45:02	16924		16	390144	245760	100	0
1970/01/01_08:45:03	16924		16	390144	245760	102	0
1970/01/01_08:45:04	16924		16	390144	244736	92	0
1970/01/01_08:45:05	16924		16	390144	244736	100	0
1970/01/01_08:45:06	16924		16	390144	244736	100	0
1970/01/01_08:45:07	16924		16	390144	245760	100	0
1970/01/01_08:45:08	16924		16	390144	244736	100	0
1970/01/01_08:45:09	16924		16	390144	244736	100	0
1970/01/01_08:45:10	16924		16	390144	245760	102	0
1970/01/01_08:45:11	16924		16	390144	245760	100	0
1970/01/01_08:45:12	16924		16	390144	245760	102	0
1970/01/01_08:45:13	16924		16	390144	244736	100	0
1970/01/01_08:45:14	16924		16	390144	244736	100	0
1970/01/01_08:45:15	16924		16	390144	244736	86	0
1970/01/01_08:45:16	16924		16	390144	244736	100	0
1970/01/01_08:45:17	16924		16	390144	245760	100	0
1970/01/01_08:45:18	16924		16	390144	245760	100	0
1970/01/01_08:45:19	16924		16	390144	244736	100	0
1970/01/01_08:45:20	16924		16	390144	245760	100	0
1970/01/01_08:45:22	16924		16	390144	245760	100	0
1970/01/01_08:45:23	16924		16	390144	245760	100	0
1970/01/01_08:45:24	16924		16	390144	244736	88	0
1970/01/01_08:45:25	16924		16	390144	245760	102	0
1970/01/01_08:45:26	16924		16	390144	245760	100	0
1970/01/01_08:45:27	16924		16	390144	244736	102	0
1970/01/01_08:45:28	16924		16	390144	245760	100	0
1970/01/01_08:45:29	16924		16	390144	244736	100	0
1970/01/01_08:45:30	16924		16	390144	245760	100	0
1970/01/01_08:45:31	16924		16	390144	244736	102	0
1970/01/01_08:45:32	16924		16	390144	245760	100	0
1970/01/01_08:45:33	16924		16	390144	245760	100	0
1970/01/01_08:45:34	16924		16	390144	244736	100	0
1970/01/01_08:45:35	16924		16	390144	245760	102	0
1970/01/01_08:45:36	16924		16	390144	245760	102	0
1970/01/01_08:45:37	16924		16	353280	208896	82	0
1970/01/01_08:45:38	16924		16	390144	244736	100	0
1970/01/01_08:45:39	16924		16	390144	245760	100	0
1970/01/01_08:45:40	16924		16	348160	206848	100	0
1970/01/01_08:45:41	16924		16	390144	244736	100	0
1970/01/01_08:45:42	16924		16	390144	245760	100	0
1970/01/01_08:45:43	16924		16	390144	244736	102	0
1970/01/01_08:45:44	16924		16	390144	245760	100	0
1970/01/01_08:45:45	16924		16	390144	244736	84	0
1970/01/01_08:45:46	16924		16	390144	245760	100	0
1970/01/01_08:45:47	16924		16	390144	245760	102	0
1970/01/01_08:45:48	16924		16	390144	244736	84	0
1970/01/01_08:45:49	16924		16	390144	245760	100	0
1970/01/01_08:45:50	16924		16	390144	245760	100	0
1970/01/01_08:45:51	16924		16	390144	244736	100	0
1970/01/01_08:45:53	16924		16	390144	245760	100	0
1970/01/01_08:45:54	16924		16	390144	244736	90	0
1970/01/01_08:45:55	16924		16	390144	245760	100	0
1970/01/01_08:45:56	16924		16	390144	244736	82	0
1970/01/01_08:45:57	16924		16	390144	245760	100	0
1970/01/01_08:45:58	16924		16	390144	245760	100	0
1970/01/01_08:45:59	16924		16	390144	244736	100	0
1970/01/01_08:46:00	16924		16	348160	206848	90	0
1970/01/01_08:46:01	16924		16	390144	244736	100	0
1970/01/01_08:46:02	16924		16	390144	245760	100	0
1970/01/01_08:46:03	16924		16	390144	245760	100	0
1970/01/01_08:46:04	16924		16	390144	244736	100	0
1970/01/01_08:46:05	16924		16	390144	245760	100	0
1970/01/01_08:46:06	16924		16	390144	244736	100	0
1970/01/01_08:46:07	16924		16	390144	245760	100	0
1970/01/01_08:46:08	16924		16	390144	244736	86	0
1970/01/01_08:46:09	16924		16	390144	245760	100	0
1970/01/01_08:46:10	16924		16	390144	245760	100	0
1970/01/01_08:46:11	16924		16	390144	244736	100	0
1970/01/01_08:46:12	16924		16	390144	245760	100	0
1970/01/01_08:46:13	16924		16	348160	206848	100	0
1970/01/01_08:46:14	16924		16	390144	244736	100	0
1970/01/01_08:46:15	16924		16	390144	245760	100	0
1970/01/01_08:46:16	16924		16	390144	244736	100	0
1970/01/01_08:46:17	16924		16	390144	245760	100	0
1970/01/01_08:46:18	16924		16	390144	244736	88	0
1970/01/01_08:46:19	16924		16	390144	245760	100	0
1970/01/01_08:46:20	16924		16	390144	244736	100	0
1970/01/01_08:46:21	16924		16	390144	245760	100	0
1970/01/01_08:46:22	16924		16	390144	244736	86	0
1970/01/01_08:46:23	16924		16	390144	245760	100	0
1970/01/01_08:46:24	16924		16	390144	244736	102	0
1970/01/01_08:46:26	16924		16	390144	245760	102	0
1970/01/01_08:46:27	16924		16	390144	244736	86	0
1970/01/01_08:46:28	16924		16	390144	244736	100	0
1970/01/01_08:46:29	16924		16	390144	244736	82	0
1970/01/01_08:46:30	16924		16	390144	245760	102	0
1970/01/01_08:46:31	16924		16	390144	245760	102	0
1970/01/01_08:46:32	16924		16	390144	244736	100	0
1970/01/01_08:46:33	16924		16	390144	245760	100	0
1970/01/01_08:46:34	16924		16	390144	244736	102	0
1970/01/01_08:46:35	16924		16	390144	244736	82	0
1970/01/01_08:46:36	16924		16	390144	245760	100	0
1970/01/01_08:46:37	16924		16	390144	245760	100	0
1970/01/01_08:46:38	16924		16	390144	244736	100	0
1970/01/01_08:46:39	16924		16	390144	245760	100	0
1970/01/01_08:46:40	16924		16	379904	212992	88	0
1970/01/01_08:46:41	16924		16	390144	244736	100	0
1970/01/01_08:46:42	16924		16	390144	245760	100	0
1970/01/01_08:46:43	16924		16	390144	244736	100	0
1970/01/01_08:46:44	16924		16	390144	245760	102	0
1970/01/01_08:46:45	16924		16	390144	244736	100	0
1970/01/01_08:46:46	16924		16	390144	245760	100	0
1970/01/01_08:46:47	16924		16	390144	244736	100	0
1970/01/01_08:46:48	16924		16	390144	245760	100	0
1970/01/01_08:46:49	16924		16	379904	222208	86	0
1970/01/01_08:46:50	16924		16	390144	244736	100	0
1970/01/01_08:46:51	16924		16	390144	245760	100	0
1970/01/01_08:46:52	16924		16	390144	244736	100	0
1970/01/01_08:46:53	16924		16	390144	245760	100	0
1970/01/01_08:46:54	16924		16	390144	244736	86	0
1970/01/01_08:46:55	16924		16	390144	245760	100	0
1970/01/01_08:46:57	16924		16	390144	244736	100	0
1970/01/01_08:46:58	16924		16	390144	245760	102	0
1970/01/01_08:46:59	16924		16	390144	244736	84	0
1970/01/01_08:47:00	16924		16	390144	245760	100	0
1970/01/01_08:47:01	16924		16	390144	245760	100	0
1970/01/01_08:47:02	16924		16	379904	236544	88	0
1970/01/01_08:47:03	16924		16	390144	244736	100	0
1970/01/01_08:47:04	16924		16	390144	244736	84	0
1970/01/01_08:47:05	16924		16	390144	245760	100	0
1970/01/01_08:47:06	16924		16	390144	245760	100	0
1970/01/01_08:47:07	16924		16	390144	244736	94	0
1970/01/01_08:47:08	16924		16	390144	245760	100	0
1970/01/01_08:47:09	16924		16	385024	236544	100	0
1970/01/01_08:47:10	16924		16	390144	244736	100	0
1970/01/01_08:47:11	16924		16	390144	244736	84	0
1970/01/01_08:47:12	16924		16	390144	245760	100	0
1970/01/01_08:47:13	16924		16	390144	244736	82	0
1970/01/01_08:47:14	16924		16	348160	206848	90	0
1970/01/01_08:47:15	16924		16	390144	244736	100	0
1970/01/01_08:47:16	16924		16	390144	245760	100	0
1970/01/01_08:47:17	16924		16	390144	244736	102	0
1970/01/01_08:47:18	16924		16	390144	245760	100	0
1970/01/01_08:47:19	16924		16	390144	244736	100	0
1970/01/01_08:47:20	16924		16	379904	230400	84	0
1970/01/01_08:47:21	16924		16	390144	244736	100	0
1970/01/01_08:47:22	16924		16	390144	244736	84	0
1970/01/01_08:47:23	16924		16	390144	245760	100	0
1970/01/01_08:47:24	16924		16	390144	244736	94	0
1970/01/01_08:47:25	16924		16	390144	245760	100	0
1970/01/01_08:47:26	16924		16	390144	244736	100	0
1970/01/01_08:47:27	16924		16	390144	245760	100	0
1970/01/01_08:47:29	16924		16	390144	244736	100	0
1970/01/01_08:47:30	16924		16	390144	245760	102	0
1970/01/01_08:47:31	16924		16	390144	244736	80	0
1970/01/01_08:47:32	16924		16	390144	245760	100	0
1970/01/01_08:47:33	16924		16	390144	244736	96	0
1970/01/01_08:47:34	16924		16	390144	245760	102	0
1970/01/01_08:47:35	16924		16	390144	244736	82	0
1970/01/01_08:47:36	16924		16	390144	245760	100	0
1970/01/01_08:47:37	16924		16	348160	206848	94	0
1970/01/01_08:47:38	16924		16	390144	244736	100	0
1970/01/01_08:47:39	16924		16	390144	245760	100	0
1970/01/01_08:47:40	16924		16	390144	244736	100	0
1970/01/01_08:47:41	16924		16	390144	245760	100	0
1970/01/01_08:47:42	16924		16	390144	244736	80	0
1970/01/01_08:47:43	16924		16	353280	209920	85	0
1970/01/01_08:47:44	16924		16	390144	244736	100	0
1970/01/01_08:47:45	16924		16	390144	245760	100	0
1970/01/01_08:47:46	16924		16	390144	244736	100	0
1970/01/01_08:47:47	16924		16	348160	206848	100	0
1970/01/01_08:47:48	16924		16	390144	244736	102	0
1970/01/01_08:47:50	16924		16	387072	244736	82	0
1970/01/01_08:47:51	16924		16	390144	244736	100	0
1970/01/01_08:47:52	16924		16	387072	240640	84	0
1970/01/01_08:47:53	16924		16	390144	244736	100	0
1970/01/01_08:47:54	16924		16	390144	244736	82	0
1970/01/01_08:47:55	16924		16	390144	245760	100	0
1970/01/01_08:47:56	16924		16	387072	243712	84	0
1970/01/01_08:47:57	16924		16	390144	244736	100	0
1970/01/01_08:47:58	16924		16	390144	245760	98	0
1970/01/01_08:47:59	16924		16	390144	244736	86	0
1970/01/01_08:48:00	16924		16	390144	245760	100	0
1970/01/01_08:48:01	16924		16	348160	206848	94	0
1970/01/01_08:48:02	16924		16	390144	244736	102	0
1970/01/01_08:48:03	16924		16	349184	206848	100	0
1970/01/01_08:48:04	16924		16	390144	244736	100	0
1970/01/01_08:48:05	16924		16	348160	206848	94	0
1970/01/01_08:48:06	16924		16	390144	244736	100	0
1970/01/01_08:48:07	16924		16	390144	245760	100	0
1970/01/01_08:48:08	16924		16	390144	244736	102	0
1970/01/01_08:48:09	16924		16	390144	245760	102	0
1970/01/01_08:48:10	16924		16	390144	244736	86	0
1970/01/01_08:48:11	16924		16	390144	245760	100	0
1970/01/01_08:48:12	16924		16	390144	244736	82	0
1970/01/01_08:48:13	16924		16	390144	245760	100	0
1970/01/01_08:48:14	16924		16	390144	245760	100	0
1970/01/01_08:48:15	16924		16	390144	244736	100	0
1970/01/01_08:48:16	16924		16	390144	245760	100	0
1970/01/01_08:48:17	16924		16	379904	215040	84	0
1970/01/01_08:48:18	16924		16	390144	244736	100	0
1970/01/01_08:48:20	16924		16	390144	245760	100	0
1970/01/01_08:48:21	16924		16	390144	244736	84	0
1970/01/01_08:48:22	16924		16	390144	245760	100	0
1970/01/01_08:48:23	16924		16	379904	236544	84	0
1970/01/01_08:48:24	16924		16	379904	211968	84	0
1970/01/01_08:48:25	16924		16	390144	244736	102	0
1970/01/01_08:48:26	16924		16	390144	244736	100	0
1970/01/01_08:48:27	16924		16	348160	206848	98	0
1970/01/01_08:48:28	16924		16	390144	244736	100	0
1970/01/01_08:48:29	16924		16	387072	241664	82	0
1970/01/01_08:48:30	16924		16	390144	244736	100	0
1970/01/01_08:48:31	16924		16	348160	206848	100	0
1970/01/01_08:48:32	16924		16	390144	244736	100	0
1970/01/01_08:48:33	16924		16	390144	244736	82	0
1970/01/01_08:48:34	16924		16	390144	245760	100	0
1970/01/01_08:48:35	16924		16	390144	244736	100	0
1970/01/01_08:48:36	16924		16	348160	206848	90	0
1970/01/01_08:48:38	16924		16	390144	244736	100	0
1970/01/01_08:48:39	16924		16	390144	244736	102	0
1970/01/01_08:48:40	16924		16	390144	245760	100	0
1970/01/01_08:48:41	16924		16	390144	244736	100	0
1970/01/01_08:48:42	16924		16	390144	245760	102	0
1970/01/01_08:48:43	16924		16	390144	244736	82	0
1970/01/01_08:48:44	16924		16	390144	245760	100	0
1970/01/01_08:48:45	16924		16	390144	244736	84	0
1970/01/01_08:48:46	16924		16	390144	245760	100	0
1970/01/01_08:48:47	16924		16	390144	244736	82	0
1970/01/01_08:48:48	16924		16	390144	245760	100	0
1970/01/01_08:48:49	16924		16	390144	244736	82	0
1970/01/01_08:48:50	16924		16	390144	245760	100	0
1970/01/01_08:48:51	16924		16	390144	244736	86	0
1970/01/01_08:48:52	16924		16	390144	245760	100	0
1970/01/01_08:48:53	16924		16	390144	244736	82	0
1970/01/01_08:48:54	16924		16	390144	244736	100	0
1970/01/01_08:48:55	16924		16	390144	245760	100	0
1970/01/01_08:48:56	16924		16	390144	244736	100	0
1970/01/01_08:48:57	16924		16	390144	245760	100	0
1970/01/01_08:48:58	16924		16	390144	244736	100	0
1970/01/01_08:48:59	16924		16	390144	245760	100	0
1970/01/01_08:49:00	16924		16	390144	244736	100	0
1970/01/01_08:49:01	16924		16	390144	245760	100	0
1970/01/01_08:49:02	16924		16	390144	244736	92	0
1970/01/01_08:49:03	16924		16	390144	245760	100	0
1970/01/01_08:49:04	16924		16	390144	244736	84	0
1970/01/01_08:49:05	16924		16	390144	245760	100	0
1970/01/01_08:49:06	16924		16	390144	244736	100	0
1970/01/01_08:49:07	16924		16	390144	245760	100	0
1970/01/01_08:49:08	16924		16	390144	244736	84	0
1970/01/01_08:49:10	16924		16	390144	245760	100	0
1970/01/01_08:49:11	16924		16	390144	244736	82	0
1970/01/01_08:49:12	16924		16	390144	245760	100	0
1970/01/01_08:49:13	16924		16	390144	244736	84	0
1970/01/01_08:49:14	16924		16	390144	245760	100	0
1970/01/01_08:49:15	16924		16	390144	244736	82	0
1970/01/01_08:49:16	16924		16	390144	245760	100	0
1970/01/01_08:49:17	16924		16	390144	245760	100	0
1970/01/01_08:49:18	16924		16	390144	244736	100	0
1970/01/01_08:49:19	16924		16	390144	245760	100	0
1970/01/01_08:49:20	16924		16	390144	244736	100	0
1970/01/01_08:49:21	16924		16	390144	245760	100	0
1970/01/01_08:49:22	16924		16	390144	244736	84	0
1970/01/01_08:49:23	16924		16	390144	245760	102	0
1970/01/01_08:49:24	16924		16	390144	245760	100	0
1970/01/01_08:49:25	16924		16	390144	244736	100	0
1970/01/01_08:49:26	16924		16	390144	245760	100	0
1970/01/01_08:49:27	16924		16	390144	245760	100	0
1970/01/01_08:49:28	16924		16	390144	244736	88	0
1970/01/01_08:49:29	16924		16	390144	245760	102	0
1970/01/01_08:49:30	16924		16	390144	245760	102	0
1970/01/01_08:49:31	16924		16	390144	244736	86	0
1970/01/01_08:49:32	16924		16	390144	245760	100	0
1970/01/01_08:49:33	16924		16	390144	245760	100	0
1970/01/01_08:49:34	16924		16	390144	244736	88	0
1970/01/01_08:49:35	16924		16	390144	245760	100	0
1970/01/01_08:49:36	16924		16	390144	245760	100	0
1970/01/01_08:49:37	16924		16	348160	206848	100	0
1970/01/01_08:49:38	16924		16	390144	244736	100	0
1970/01/01_08:49:39	16924		16	390144	245760	100	0
1970/01/01_08:49:40	16924		16	379904	237568	88	0
1970/01/01_08:49:41	16924		16	390144	244736	100	0
1970/01/01_08:49:43	16924		16	390144	245760	100	0
1970/01/01_08:49:44	16924		16	390144	245760	101	0
1970/01/01_08:49:45	16924		16	348160	206848	100	0
1970/01/01_08:49:46	16924		16	390144	244736	100	0
1970/01/01_08:49:47	16924		16	390144	245760	96	0
1970/01/01_08:49:48	16924		16	390144	245760	100	0
1970/01/01_08:49:49	16924		16	390144	245760	100	0
1970/01/01_08:49:50	16924		16	390144	244736	100	0
1970/01/01_08:49:51	16924		16	390144	245760	100	0
1970/01/01_08:49:52	16924		16	390144	245760	100	0
1970/01/01_08:49:53	16924		16	348160	206848	100	0
1970/01/01_08:49:54	16924		16	390144	244736	102	0
1970/01/01_08:49:55	16924		16	390144	245760	100	0
1970/01/01_08:49:56	16924		16	390144	245760	100	0
1970/01/01_08:49:57	16924		16	390144	245760	102	0
1970/01/01_08:49:58	16924		16	390144	244736	96	0
1970/01/01_08:49:59	16924		16	390144	245760	100	0
1970/01/01_08:50:00	16924		16	390144	245760	100	0
1970/01/01_08:50:01	16924		16	390144	245760	100	0
1970/01/01_08:50:02	16924		16	390144	244736	98	0
1970/01/01_08:50:03	16924		16	390144	244736	102	0
1970/01/01_08:50:04	16924		16	390144	244736	100	0
1970/01/01_08:50:05	16924		16	390144	244736	88	0
1970/01/01_08:50:06	16924		16	390144	244736	102	0
1970/01/01_08:50:07	16924		16	390144	245760	100	0
1970/01/01_08:50:08	16924		16	390144	245760	100	0
1970/01/01_08:50:09	16924		16	390144	244736	88	0
1970/01/01_08:50:10	16924		16	390144	244736	100	0
1970/01/01_08:50:11	16924		16	390144	245760	100	0
1970/01/01_08:50:12	16924		16	390144	245760	100	0
1970/01/01_08:50:13	16924		16	353280	210944	88	0
1970/01/01_08:50:15	16924		16	390144	244736	102	0
1970/01/01_08:50:16	16924		16	390144	245760	102	0
1970/01/01_08:50:17	16924		16	390144	244736	84	0
1970/01/01_08:50:18	16924		16	390144	244736	100	0
1970/01/01_08:50:19	16924		16	390144	245760	100	0
1970/01/01_08:50:20	16924		16	390144	245760	100	0
1970/01/01_08:50:21	16924		16	390144	244736	100	0
1970/01/01_08:50:22	16924		16	390144	245760	100	0
1970/01/01_08:50:23	16924		16	390144	245760	100	0
1970/01/01_08:50:24	16924		16	390144	244736	100	0
1970/01/01_08:50:25	16924		16	390144	244736	100	0
1970/01/01_08:50:26	16924		16	390144	245760	100	0
1970/01/01_08:50:27	16924		16	390144	244736	100	0
1970/01/01_08:50:28	16924		16	390144	244736	80	0
1970/01/01_08:50:29	16924		16	390144	244736	100	0
1970/01/01_08:50:30	16924		16	390144	245760	102	0
1970/01/01_08:50:31	16924		16	390144	244736	102	0
1970/01/01_08:50:32	16924		16	390144	244736	100	0
1970/01/01_08:50:33	16924		16	390144	245760	100	0
1970/01/01_08:50:34	16924		16	379904	228352	86	0
1970/01/01_08:50:35	16924		16	390144	244736	100	0
1970/01/01_08:50:36	16924		16	390144	244736	100	0
1970/01/01_08:50:37	16924		16	390144	244736	100	0
1970/01/01_08:50:38	16924		16	390144	244736	100	0
1970/01/01_08:50:39	16924		16	348160	205824	96	0
1970/01/01_08:50:40	16924		16	390144	244736	102	0
1970/01/01_08:50:41	16924		16	390144	244736	100	0
1970/01/01_08:50:42	16924		16	390144	244736	84	0
1970/01/01_08:50:43	16924		16	390144	244736	102	0
1970/01/01_08:50:44	16924		16	390144	245760	100	0
1970/01/01_08:50:45	16924		16	390144	244736	100	0
1970/01/01_08:50:47	16924		16	390144	244736	100	0
1970/01/01_08:50:48	16924		16	390144	245760	100	0
1970/01/01_08:50:49	16924		16	390144	244736	100	0
1970/01/01_08:50:50	16924		16	390144	244736	100	0
1970/01/01_08:50:51	16924		16	390144	245760	100	0
1970/01/01_08:50:52	16924		16	390144	244736	100	0
1970/01/01_08:50:53	16924		16	390144	244736	100	0
1970/01/01_08:50:54	16924		16	390144	245760	100	0
1970/01/01_08:50:55	16924		16	390144	244736	100	0
1970/01/01_08:50:56	16924		16	390144	244736	102	0
1970/01/01_08:50:57	16924		16	390144	245760	102	0
1970/01/01_08:50:58	16924		16	390144	244736	88	0
1970/01/01_08:50:59	16924		16	390144	244736	100	0
1970/01/01_08:51:00	16924		16	390144	245760	100	0
1970/01/01_08:51:01	16924		16	390144	244736	100	0
1970/01/01_08:51:02	16924		16	390144	244736	100	0
1970/01/01_08:51:03	16924		16	390144	245760	100	0
1970/01/01_08:51:04	16924		16	390144	244736	100	0
1970/01/01_08:51:05	16924		16	390144	244736	100	0
1970/01/01_08:51:06	16924		16	379904	235520	90	0
1970/01/01_08:51:07	16924		16	390144	244736	100	0
1970/01/01_08:51:08	16924		16	390144	244736	100	0
1970/01/01_08:51:09	16924		16	390144	244736	86	0
1970/01/01_08:51:10	16924		16	390144	244736	96	0
1970/01/01_08:51:11	16924		16	390144	244736	100	0
1970/01/01_08:51:12	16924		16	390144	244736	98	0
1970/01/01_08:51:13	16924		16	390144	245760	102	0
1970/01/01_08:51:14	16924		16	390144	244736	88	0
1970/01/01_08:51:15	16924		16	390144	244736	100	0
1970/01/01_08:51:16	16924		16	390144	244736	84	0
1970/01/01_08:51:17	16924		16	390144	244736	102	0
1970/01/01_08:51:19	16924		16	390144	244736	86	0
1970/01/01_08:51:20	16924		16	390144	244736	100	0
1970/01/01_08:51:21	16924		16	390144	245760	100	0
1970/01/01_08:51:22	16924		16	390144	245760	100	0
1970/01/01_08:51:23	16924		16	390144	244736	100	0
1970/01/01_08:51:24	16924		16	348160	206848	84	0
1970/01/01_08:51:25	16924		16	390144	244736	100	0
1970/01/01_08:51:26	16924		16	390144	244736	92	0
1970/01/01_08:51:27	16924		16	390144	244736	100	0
1970/01/01_08:51:28	16924		16	390144	244736	86	0
1970/01/01_08:51:29	16924		16	390144	244736	100	0
1970/01/01_08:51:30	16924		16	390144	245760	102	0
1970/01/01_08:51:31	16924		16	390144	245760	102	0
1970/01/01_08:51:32	16924		16	390144	245760	100	0
1970/01/01_08:51:33	16924		16	390144	244736	88	0
1970/01/01_08:51:34	16924		16	390144	244736	100	0
1970/01/01_08:51:35	16924		16	390144	245760	102	0
1970/01/01_08:51:36	16924		16	390144	244736	100	0
1970/01/01_08:51:37	16924		16	390144	244736	100	0
1970/01/01_08:51:38	16924		16	390144	244736	100	0
1970/01/01_08:51:39	16924		16	390144	244736	100	0
