strAudioPath,pcm_time(UTC ms),sr_result
msc_log_2017-07-04Tue18-23-55.911000.pcm,1499163835911.0,我想去山西省稷山县
msc_log_2017-07-04Tue18-24-02.417000.pcm,1499163842417.0,就世纪东街的稷山县
msc_log_2017-07-04Tue18-24-16.721000.pcm,1499163856721.0,搜索附近的酒店
msc_log_2017-07-04Tue18-24-21.314000.pcm,1499163861314.0,选择价格最低的
msc_log_2017-07-04Tue18-24-26.137000.pcm,1499163866137.0,可以导航了
msc_log_2017-07-04Tue18-24-30.045000.pcm,1499163870045.0,帮我导航到汉中市中心广场
msc_log_2017-07-04Tue18-24-36.151000.pcm,1499163876151.0,去人民路南段的汉庭快捷酒店汉中中心广场店
msc_log_2017-07-04Tue18-24-43.826000.pcm,1499163883826.0,中心广场东侧
msc_log_2017-07-04Tue18-24-48.047000.pcm,1499163888047.0,选择红绿灯少的
msc_log_2017-07-04Tue18-24-52.778000.pcm,1499163892778.0,导航
msc_log_2017-07-04Tue18-24-56.317000.pcm,1499163896317.0,前往三十里堡
msc_log_2017-07-04Tue18-25-00.864000.pcm,1499163900864.0,在明胜街38号
msc_log_2017-07-04Tue18-25-06.487000.pcm,1499163906487.0,就去大连三十里堡站
msc_log_2017-07-04Tue18-25-11.645000.pcm,1499163911645.0,选择不走高架的
msc_log_2017-07-04Tue18-25-16.258000.pcm,1499163916258.0,导航
msc_log_2017-07-04Tue18-25-19.991000.pcm,1499163919991.0,我要去长安大学渭水校区
msc_log_2017-07-04Tue18-25-25.619000.pcm,1499163925619.0,就去长安大学渭水校区滋兰苑
msc_log_2017-07-04Tue18-25-31.828000.pcm,1499163931828.0,选择附近有加油站的路线
msc_log_2017-07-04Tue18-25-37.257000.pcm,1499163937257.0,开始导航
msc_log_2017-07-04Tue18-25-41.030000.pcm,1499163941030.0,导航到江西省肿瘤医院
msc_log_2017-07-04Tue18-25-46.456000.pcm,1499163946456.0,去江西省肿瘤医院住院大楼
msc_log_2017-07-04Tue18-25-52.805000.pcm,1499163952805.0,帮我搜索附近的加油站
msc_log_2017-07-04Tue18-25-57.787000.pcm,1499163957787.0,选择距离最近
msc_log_2017-07-04Tue18-26-01.885000.pcm,1499163961885.0,导航吧
msc_log_2017-07-04Tue18-26-05.464000.pcm,1499163965464.0,我想去狼牙山滑雪场
msc_log_2017-07-04Tue18-26-10.802000.pcm,1499163970802.0,去西山北乡的狼牙山滑雪场
msc_log_2017-07-04Tue18-26-16.824000.pcm,1499163976824.0,搜索一下沿途的加油站
msc_log_2017-07-04Tue18-26-21.593000.pcm,1499163981593.0,开始导航
msc_log_2017-07-04Tue18-26-25.531000.pcm,1499163985531.0,导航到红牌楼
msc_log_2017-07-04Tue18-26-30.225000.pcm,1499163990225.0,佳灵路红牌楼广场
msc_log_2017-07-04Tue18-26-35.288000.pcm,1499163995288.0,不是三七十一期的
msc_log_2017-07-04Tue18-26-40.374000.pcm,1499164000374.0,选择沿途有加油站的
msc_log_2017-07-04Tue18-26-45.234000.pcm,1499164005234.0,选择距离最近的
msc_log_2017-07-04Tue18-26-49.750000.pcm,1499164009750.0,导航开始
msc_log_2017-07-04Tue18-26-53.569000.pcm,1499164013569.0,我要去延安飞机场
msc_log_2017-07-04Tue18-26-58.359000.pcm,1499164018359.0,就是去长青路二十里铺村附近的飞机场
msc_log_2017-07-04Tue18-27-05.008000.pcm,1499164025008.0,走最快的路线
msc_log_2017-07-04Tue18-27-09.470000.pcm,1499164029470.0,开始导航
msc_log_2017-07-04Tue18-27-13.248000.pcm,1499164033248.0,导航到嘉禾
msc_log_2017-07-04Tue18-27-18.403000.pcm,1499164038403.0,去家和农庄
msc_log_2017-07-04Tue18-27-22.750000.pcm,1499164042750.0,走最近的路线
msc_log_2017-07-04Tue18-27-27.243000.pcm,1499164047243.0,导航吧
msc_log_2017-07-04Tue18-27-30.955000.pcm,1499164050955.0,我要去靖江市新桥派出所
msc_log_2017-07-04Tue18-27-36.767000.pcm,1499164056767.0,就是新桥镇的新桥派出所
msc_log_2017-07-04Tue18-27-42.860000.pcm,1499164062860.0,搜索附近的酒店
msc_log_2017-07-04Tue18-27-47.902000.pcm,1499164067902.0,选择价格最低的
msc_log_2017-07-04Tue18-27-52.778000.pcm,1499164072778.0,导航
msc_log_2017-07-04Tue18-27-56.253000.pcm,1499164076253.0,前往固始华联
msc_log_2017-07-04Tue18-28-01.038000.pcm,1499164081038.0,去龙家店
msc_log_2017-07-04Tue18-28-05.339000.pcm,1499164085339.0,那就去百顺超市华联农家店
msc_log_2017-07-04Tue18-28-12.736000.pcm,1499164092736.0,走最近的路线
msc_log_2017-07-04Tue18-28-17.338000.pcm,1499164097338.0,开始导航
msc_log_2017-07-04Tue18-28-21.095000.pcm,1499164101095.0,去长春汽车百货
msc_log_2017-07-04Tue18-28-25.985000.pcm,1499164105985.0,搜索广达汽车百货
msc_log_2017-07-04Tue18-28-31.422000.pcm,1499164111422.0,去卫星路上的广达汽车百货卫星路店
msc_log_2017-07-04Tue18-28-37.646000.pcm,1499164117646.0,走红绿灯最少的路线
msc_log_2017-07-04Tue18-28-42.521000.pcm,1499164122521.0,导航
msc_log_2017-07-04Tue18-28-45.983000.pcm,1499164125983.0,我要去西大直街
msc_log_2017-07-04Tue18-28-50.826000.pcm,1499164130826.0,搜索西直门南大街
msc_log_2017-07-04Tue18-28-55.970000.pcm,1499164135970.0,不是南大街市北大街
msc_log_2017-07-04Tue18-29-01.103000.pcm,1499164141103.0,走高速路线
msc_log_2017-07-04Tue18-29-05.423000.pcm,1499164145423.0,导航吧
msc_log_2017-07-04Tue18-29-10.384000.pcm,1499164150384.0,我想去长安区樊家村
msc_log_2017-07-04Tue18-29-15.996000.pcm,1499164155996.0,去栾城区楼底镇樊家屯村村民委员会
msc_log_2017-07-04Tue18-29-23.476000.pcm,1499164163476.0,搜索附近的小吃街
msc_log_2017-07-04Tue18-29-28.716000.pcm,1499164168716.0,去距离最近的
msc_log_2017-07-04Tue18-29-32.790000.pcm,1499164172790.0,开始导航
msc_log_2017-07-04Tue18-29-36.329000.pcm,1499164176329.0,我要去山东莱州
msc_log_2017-07-04Tue18-29-41.633000.pcm,1499164181633.0,去府前街78号的莱州市
msc_log_2017-07-04Tue18-29-47.462000.pcm,1499164187462.0,搜索附近的如家酒店
msc_log_2017-07-04Tue18-29-52.050000.pcm,1499164192050.0,导航
msc_log_2017-07-04Tue18-29-55.369000.pcm,1499164195369.0,东山区大庆市采油三厂
msc_log_2017-07-04Tue18-30-00.052000.pcm,1499164200052.0,那就去采油工艺研究所化验室
msc_log_2017-07-04Tue18-30-06.665000.pcm,1499164206665.0,我要走好时尚的路线
msc_log_2017-07-04Tue18-30-11.868000.pcm,1499164211868.0,导航吧
msc_log_2017-07-04Tue18-30-15.305000.pcm,1499164215305.0,帮我导航到北郊电信营业厅
msc_log_2017-07-04Tue18-30-21.205000.pcm,1499164221205.0,去磨店美食文化街附近的营业厅
msc_log_2017-07-04Tue18-30-28.196000.pcm,1499164228196.0,要走最近的路线
msc_log_2017-07-04Tue18-30-32.347000.pcm,1499164232347.0,开始导航
msc_log_2017-07-04Tue18-30-36.108000.pcm,1499164236108.0,导航到内蒙古赤峰市翁牛特旗
msc_log_2017-07-04Tue18-30-42.689000.pcm,1499164242689.0,在乌丹路上的翁牛特旗
msc_log_2017-07-04Tue18-30-47.768000.pcm,1499164247768.0,搜索附近有名的景点
msc_log_2017-07-04Tue18-30-52.997000.pcm,1499164252997.0,选择距离最近的
msc_log_2017-07-04Tue18-31-06.448000.pcm,1499164266448.0,开始导航
msc_log_2017-07-04Tue18-31-10.178000.pcm,1499164270178.0,我要去兴文县西关口
msc_log_2017-07-04Tue18-31-15.557000.pcm,1499164275557.0,去贵州关岭牛魔王养生馆
msc_log_2017-07-04Tue18-31-21.423000.pcm,1499164281423.0,搜索附近的加油站
msc_log_2017-07-04Tue18-31-26.426000.pcm,1499164286426.0,选择距离最近的
msc_log_2017-07-04Tue18-31-39.781000.pcm,1499164299781.0,导航
msc_log_2017-07-04Tue18-31-43.456000.pcm,1499164303456.0,我想去查日苏
msc_log_2017-07-04Tue18-31-48.146000.pcm,1499164308146.0,就是去查日苏镇中学
msc_log_2017-07-04Tue18-31-53.155000.pcm,1499164313155.0,搜索附近有名的景点
msc_log_2017-07-04Tue18-31-58.216000.pcm,1499164318216.0,选择免费的
msc_log_2017-07-04Tue18-32-02.262000.pcm,1499164322262.0,开始导航
msc_log_2017-07-04Tue18-32-06.017000.pcm,1499164326017.0,前往徐东销品茂
msc_log_2017-07-04Tue18-32-10.558000.pcm,1499164330558.0,去徐家铺子
msc_log_2017-07-04Tue18-32-15.315000.pcm,1499164335315.0,在凤台路东煌公寓附近
msc_log_2017-07-04Tue18-32-20.799000.pcm,1499164340799.0,走红绿灯最少的路线
msc_log_2017-07-04Tue18-32-25.676000.pcm,1499164345676.0,导航
msc_log_2017-07-04Tue18-32-29.152000.pcm,1499164349152.0,我要去洋县牛头山
msc_log_2017-07-04Tue18-32-34.034000.pcm,1499164354034.0,去牛头山庄北楼
msc_log_2017-07-04Tue18-32-39.073000.pcm,1499164359073.0,搜索附近的小吃街
msc_log_2017-07-04Tue18-32-44.018000.pcm,1499164364018.0,选择距离最近的
msc_log_2017-07-04Tue18-32-48.303000.pcm,1499164368303.0,导航开始
msc_log_2017-07-04Tue18-32-52.027000.pcm,1499164372027.0,我想去通化市火车站
msc_log_2017-07-04Tue18-32-56.891000.pcm,1499164376891.0,是建设大街的通话火车站
msc_log_2017-07-04Tue18-33-01.936000.pcm,1499164381936.0,不是进站口是出站口
msc_log_2017-07-04Tue18-33-06.688000.pcm,1499164386688.0,开始导航
msc_log_2017-07-04Tue18-33-10.520000.pcm,1499164390520.0,导航到遂宁中心医院
msc_log_2017-07-04Tue18-33-15.714000.pcm,1499164395714.0,去德胜西路上的遂宁市中心医院
msc_log_2017-07-04Tue18-33-21.293000.pcm,1499164401293.0,是急诊科
msc_log_2017-07-04Tue18-33-25.114000.pcm,1499164405114.0,选择红绿灯少的路线
msc_log_2017-07-04Tue18-33-29.945000.pcm,1499164409945.0,导航
msc_log_2017-07-04Tue18-33-33.486000.pcm,1499164413486.0,我想去山东的临沂市
msc_log_2017-07-04Tue18-33-38.586000.pcm,1499164418586.0,在临泉路汪塘花园附近
msc_log_2017-07-04Tue18-33-44.511000.pcm,1499164424511.0,是山东全羊馆不是金马眼镜大市场
msc_log_2017-07-04Tue18-33-50.953000.pcm,1499164430953.0,导航开始
msc_log_2017-07-04Tue18-33-54.742000.pcm,1499164434742.0,帮我导航到大连市金州区三十里堡镇
msc_log_2017-07-04Tue18-34-01.672000.pcm,1499164441672.0,去村民委员会
msc_log_2017-07-04Tue18-34-06.167000.pcm,1499164446167.0,选择红果村民委员会
msc_log_2017-07-04Tue18-34-12.840000.pcm,1499164452840.0,走最近的路线
msc_log_2017-07-04Tue18-34-16.923000.pcm,1499164456923.0,开始导航
msc_log_2017-07-04Tue18-34-20.714000.pcm,1499164460714.0,我想去浙江省宁波市宁海县斗门张
msc_log_2017-07-04Tue18-34-26.323000.pcm,1499164466323.0,去北斗北路
msc_log_2017-07-04Tue18-34-30.354000.pcm,1499164470354.0,选择长白山名烟名酒斗门张店
msc_log_2017-07-04Tue18-34-36.874000.pcm,1499164476874.0,导航
msc_log_2017-07-04Tue18-34-40.396000.pcm,1499164480396.0,前往郫县交警队
msc_log_2017-07-04Tue18-34-44.971000.pcm,1499164484971.0,去郫县交警大队违法处理室
msc_log_2017-07-04Tue18-34-50.665000.pcm,1499164490665.0,走最近的路线
msc_log_2017-07-04Tue18-34-54.794000.pcm,1499164494794.0,开始导航
msc_log_2017-07-04Tue18-34-58.475000.pcm,1499164498475.0,导航去资阳市雁江区
msc_log_2017-07-04Tue18-35-03.759000.pcm,1499164503759.0,就是政府东路60号的应援区
msc_log_2017-07-04Tue18-35-08.968000.pcm,1499164508968.0,搜索附近有名的景点
msc_log_2017-07-04Tue18-35-13.641000.pcm,1499164513641.0,选择免费的
msc_log_2017-07-04Tue18-35-17.405000.pcm,1499164517405.0,开始导航
msc_log_2017-07-04Tue18-35-20.943000.pcm,1499164520943.0,我要去照金牧场
msc_log_2017-07-04Tue18-35-25.065000.pcm,1499164525065.0,位于照金镇上的照金牧场
msc_log_2017-07-04Tue18-35-30.131000.pcm,1499164530131.0,查找附近的酒店
msc_log_2017-07-04Tue18-35-34.987000.pcm,1499164534987.0,选择价格最低的
msc_log_2017-07-04Tue18-35-39.105000.pcm,1499164539105.0,导航开始吧
msc_log_2017-07-04Tue18-35-42.974000.pcm,1499164542974.0,前往叶县辛店乡田寨村
msc_log_2017-07-04Tue18-35-48.640000.pcm,1499164548640.0,那就去九寨沟田园度假村吧
msc_log_2017-07-04Tue18-35-54.507000.pcm,1499164554507.0,搜索沿途有加油站的路线
msc_log_2017-07-04Tue18-35-59.304000.pcm,1499164559304.0,选择距离最近的
msc_log_2017-07-04Tue18-36-03.307000.pcm,1499164563307.0,导航
msc_log_2017-07-04Tue18-36-06.913000.pcm,1499164566913.0,导航到星海广场
msc_log_2017-07-04Tue18-36-11.957000.pcm,1499164571957.0,位于濉溪路与嘉山路交叉口的星海世纪广场
msc_log_2017-07-04Tue18-36-18.927000.pcm,1499164578927.0,选择经过加油站的线路
msc_log_2017-07-04Tue18-36-23.765000.pcm,1499164583765.0,导航
msc_log_2017-07-04Tue18-36-27.220000.pcm,1499164587220.0,我想去西北大学
msc_log_2017-07-04Tue18-36-31.626000.pcm,1499164591626.0,去研究所
msc_log_2017-07-04Tue18-36-35.763000.pcm,1499164595763.0,那就去唐代文学研究所
msc_log_2017-07-04Tue18-36-41.511000.pcm,1499164601511.0,我要走路挂号的路线
msc_log_2017-07-04Tue18-36-46.425000.pcm,1499164606425.0,开始导航
msc_log_2017-07-04Tue18-36-50.448000.pcm,1499164610448.0,帮我导航到广州东
msc_log_2017-07-04Tue18-36-55.984000.pcm,1499164615984.0,去广州东站
msc_log_2017-07-04Tue18-37-00.570000.pcm,1499164620570.0,是东门不是7号门
msc_log_2017-07-04Tue18-37-05.554000.pcm,1499164625554.0,选择红绿灯上的路线
msc_log_2017-07-04Tue18-37-10.686000.pcm,1499164630686.0,导航
msc_log_2017-07-04Tue18-37-14.569000.pcm,1499164634569.0,东山区陕西省咸阳市礼泉县袁家村
msc_log_2017-07-04Tue18-37-21.707000.pcm,1499164641707.0,去袁家村停车场
msc_log_2017-07-04Tue18-37-26.135000.pcm,1499164646135.0,选择地区
msc_log_2017-07-04Tue18-37-30.014000.pcm,1499164650014.0,开始导航吧
msc_log_2017-07-04Tue18-37-34.050000.pcm,1499164654050.0,我要去重庆市开县
msc_log_2017-07-04Tue18-37-39.023000.pcm,1499164659023.0,就是内西街的开县
msc_log_2017-07-04Tue18-37-44.194000.pcm,1499164664194.0,搜索附近的如家酒店
msc_log_2017-07-04Tue18-37-49.006000.pcm,1499164669006.0,选择价格最低的
msc_log_2017-07-04Tue18-37-53.127000.pcm,1499164673127.0,导航
msc_log_2017-07-04Tue18-37-56.588000.pcm,1499164676588.0,前往平顶山市叶县龙泉乡小河王村
msc_log_2017-07-04Tue18-38-03.547000.pcm,1499164683547.0,我要去常村乡中心小学
msc_log_2017-07-04Tue18-38-09.006000.pcm,1499164689006.0,走高速路线
msc_log_2017-07-04Tue18-38-13.343000.pcm,1499164693343.0,导航开始
msc_log_2017-07-04Tue18-38-16.972000.pcm,1499164696972.0,我想去泰兴市城管大队
msc_log_2017-07-04Tue18-38-22.195000.pcm,1499164702195.0,去管理行政执法大队
msc_log_2017-07-04Tue18-38-27.461000.pcm,1499164707461.0,选择兴化市的林城中队
msc_log_2017-07-04Tue18-38-33.110000.pcm,1499164713110.0,选择红绿灯少的路线
msc_log_2017-07-04Tue18-38-38.180000.pcm,1499164718180.0,导航
msc_log_2017-07-04Tue18-38-41.651000.pcm,1499164721651.0,导航到浦江大塘镇
msc_log_2017-07-04Tue18-38-46.436000.pcm,1499164726436.0,去委员会
msc_log_2017-07-04Tue18-38-50.531000.pcm,1499164730531.0,选择蒲江县大塘镇双石村村民委员会
msc_log_2017-07-04Tue18-38-57.247000.pcm,1499164737247.0,不走高速
msc_log_2017-07-04Tue18-39-01.466000.pcm,1499164741466.0,开始导航
msc_log_2017-07-04Tue18-39-05.380000.pcm,1499164745380.0,帮我导航到咸阳秦源教育
msc_log_2017-07-04Tue18-39-10.961000.pcm,1499164750961.0,位于人民西路的59号金源教育
msc_log_2017-07-04Tue18-39-16.419000.pcm,1499164756419.0,搜索附近的如家酒店
msc_log_2017-07-04Tue18-39-21.139000.pcm,1499164761139.0,选择价格最低的
msc_log_2017-07-04Tue18-39-34.414000.pcm,1499164774414.0,导航吧
msc_log_2017-07-04Tue18-39-37.878000.pcm,1499164777878.0,我要去中牟县飞翔电脑商行
msc_log_2017-07-04Tue18-39-43.300000.pcm,1499164783300.0,去宏达电脑商行
msc_log_2017-07-04Tue18-39-48.140000.pcm,1499164788140.0,选择红绿灯少的路线
msc_log_2017-07-04Tue18-39-53.399000.pcm,1499164793399.0,开始导航
msc_log_2017-07-04Tue18-39-57.078000.pcm,1499164797078.0,导航到浑南
msc_log_2017-07-04Tue18-40-01.002000.pcm,1499164801002.0,去东北大学浑南校区
msc_log_2017-07-04Tue18-40-06.069000.pcm,1499164806069.0,搜索附近的小吃街
msc_log_2017-07-04Tue18-40-10.813000.pcm,1499164810813.0,开始导航吧
msc_log_2017-07-04Tue18-40-14.568000.pcm,1499164814568.0,前往崇州市
msc_log_2017-07-04Tue18-40-18.988000.pcm,1499164818988.0,就是昌明路一号的崇州市
msc_log_2017-07-04Tue18-40-24.669000.pcm,1499164824669.0,选择不走高架的路线
msc_log_2017-07-04Tue18-40-29.603000.pcm,1499164829603.0,导航
msc_log_2017-07-04Tue18-40-33.061000.pcm,1499164833061.0,我想去成都市龙泉驿区十陵蜀王陵
msc_log_2017-07-04Tue18-40-40.044000.pcm,1499164840044.0,去社区居民委员会
msc_log_2017-07-04Tue18-40-45.073000.pcm,1499164845073.0,那就是陵街道天兴社区居民委员会吧
msc_log_2017-07-04Tue18-40-51.299000.pcm,1499164851299.0,走最近的路线
msc_log_2017-07-04Tue18-40-55.596000.pcm,1499164855596.0,开始导航
msc_log_2017-07-04Tue18-40-59.426000.pcm,1499164859426.0,帮我导航到东兰
msc_log_2017-07-04Tue18-41-04.083000.pcm,1499164864083.0,位于陵园街附近的东安县
msc_log_2017-07-04Tue18-41-09.827000.pcm,1499164869827.0,搜索一下沿途的加油站
msc_log_2017-07-04Tue18-41-14.836000.pcm,1499164874836.0,选择距离最近的
msc_log_2017-07-04Tue18-41-19.283000.pcm,1499164879283.0,导航开始
msc_log_2017-07-04Tue18-41-22.957000.pcm,1499164882957.0,前往长安区青年路
msc_log_2017-07-04Tue18-41-27.905000.pcm,1499164887905.0,就是吉村镇里余村青年路的西正庄信用社
msc_log_2017-07-04Tue18-41-34.812000.pcm,1499164894812.0,要走最近的路线
msc_log_2017-07-04Tue18-41-39.027000.pcm,1499164899027.0,导航
msc_log_2017-07-04Tue18-41-42.397000.pcm,1499164902397.0,我要去潘黄镇
msc_log_2017-07-04Tue18-41-46.740000.pcm,1499164906740.0,去潘黄镇凌天家具沙发厂
msc_log_2017-07-04Tue18-41-52.208000.pcm,1499164912208.0,搜索沿途有加油站的路线
msc_log_2017-07-04Tue18-41-57.179000.pcm,1499164917179.0,导航
msc_log_2017-07-04Tue18-42-00.620000.pcm,1499164920620.0,导航到沈阳五爱
msc_log_2017-07-04Tue18-42-05.385000.pcm,1499164925385.0,就在热闹路与南通天街交汇处北侧附近
msc_log_2017-07-04Tue18-42-11.113000.pcm,1499164931113.0,选择五爱街邮政所
msc_log_2017-07-04Tue18-42-16.240000.pcm,1499164936240.0,开始导航
msc_log_2017-07-04Tue18-42-20.221000.pcm,1499164940221.0,我想去临潼区
msc_log_2017-07-04Tue18-42-24.758000.pcm,1499164944758.0,就是书院门街41的临潼区
msc_log_2017-07-04Tue18-42-30.504000.pcm,1499164950504.0,搜索附近的有名的景点
msc_log_2017-07-04Tue18-42-35.799000.pcm,1499164955799.0,选择价格最低的
msc_log_2017-07-04Tue18-42-40.169000.pcm,1499164960169.0,开始导航
msc_log_2017-07-04Tue18-42-43.938000.pcm,1499164963938.0,帮我导航到遂宁市
msc_log_2017-07-04Tue18-42-48.866000.pcm,1499164968866.0,位于东升路上的遂宁市
msc_log_2017-07-04Tue18-42-54.110000.pcm,1499164974110.0,选择经过加油站的线路
msc_log_2017-07-04Tue18-42-59.349000.pcm,1499164979349.0,导航吧
msc_log_2017-07-04Tue18-43-03.039000.pcm,1499164983039.0,前往南京翠杉园
msc_log_2017-07-04Tue18-43-07.657000.pcm,1499164987657.0,去兴隆大街198的翠珊园
msc_log_2017-07-04Tue18-43-13.508000.pcm,1499164993508.0,选择北门
msc_log_2017-07-04Tue18-43-17.148000.pcm,1499164997148.0,导航
msc_log_2017-07-04Tue18-43-20.721000.pcm,1499165000721.0,我要去新北区万达
msc_log_2017-07-04Tue18-43-25.742000.pcm,1499165005742.0,新北万达广场一区的
msc_log_2017-07-04Tue18-43-29.948000.pcm,1499165009948.0,不是森马万达店而是雪宾馆打印
msc_log_2017-07-04Tue18-43-35.467000.pcm,1499165015467.0,开始导航
msc_log_2017-07-04Tue18-43-39.276000.pcm,1499165019276.0,导航到曲阳
msc_log_2017-07-04Tue18-43-43.491000.pcm,1499165023491.0,去曲阳土菜馆
msc_log_2017-07-04Tue18-43-48.095000.pcm,1499165028095.0,走红绿灯最少的路线
msc_log_2017-07-04Tue18-43-53.092000.pcm,1499165033092.0,导航开始
msc_log_2017-07-04Tue18-43-56.683000.pcm,1499165036683.0,我想去马三家
msc_log_2017-07-04Tue18-44-01.140000.pcm,1499165041140.0,就是马鞍山南路附近的
msc_log_2017-07-04Tue18-44-05.645000.pcm,1499165045645.0,选择合家福广场停车场
msc_log_2017-07-04Tue18-44-10.678000.pcm,1499165050678.0,导航
msc_log_2017-07-04Tue18-44-14.188000.pcm,1499165054188.0,前往北京市大红门服装批发市场
msc_log_2017-07-04Tue18-44-20.167000.pcm,1499165060167.0,去大红门服装大卖场
msc_log_2017-07-04Tue18-44-25.061000.pcm,1499165065061.0,选择沿途有加油站的路线
msc_log_2017-07-04Tue18-44-29.916000.pcm,1499165069916.0,导航吧
msc_log_2017-07-04Tue18-44-33.476000.pcm,1499165073476.0,我要去温州
msc_log_2017-07-04Tue18-44-37.389000.pcm,1499165077389.0,就是民航路的温州大学
msc_log_2017-07-04Tue18-44-42.175000.pcm,1499165082175.0,搜索附近的小吃街
msc_log_2017-07-04Tue18-44-46.848000.pcm,1499165086848.0,选择距离最近的
msc_log_2017-07-04Tue18-44-50.884000.pcm,1499165090884.0,开始导航
msc_log_2017-07-04Tue18-44-54.315000.pcm,1499165094315.0,帮我导航到青岛韩亚4s店
msc_log_2017-07-04Tue18-44-59.721000.pcm,1499165099721.0,去润华汽车服务辽宁路店
msc_log_2017-07-04Tue18-45-05.237000.pcm,1499165105237.0,选择红绿灯上的路线
msc_log_2017-07-04Tue18-45-09.902000.pcm,1499165109902.0,导航
msc_log_2017-07-04Tue18-45-13.312000.pcm,1499165113312.0,我想去彰武县第一高级中学
msc_log_2017-07-04Tue18-45-19.062000.pcm,1499165119062.0,那就高兴乡第一初级中学
msc_log_2017-07-04Tue18-45-24.240000.pcm,1499165124240.0,搜索附近的加油站
msc_log_2017-07-04Tue18-45-28.527000.pcm,1499165128527.0,选择距离最近呢
msc_log_2017-07-04Tue18-45-32.733000.pcm,1499165132733.0,导航
msc_log_2017-07-04Tue18-45-36.188000.pcm,1499165136188.0,前往苏家屯十里锦城
msc_log_2017-07-04Tue18-45-40.910000.pcm,1499165140910.0,为雪南街锦城店
msc_log_2017-07-04Tue18-45-45.469000.pcm,1499165145469.0,世红太阳大药房十里锦城店
msc_log_2017-07-04Tue18-45-50.453000.pcm,1499165150453.0,走最近的路线
msc_log_2017-07-04Tue18-45-54.575000.pcm,1499165154575.0,导航
msc_log_2017-07-04Tue18-45-58.162000.pcm,1499165158162.0,我要去中沙完小
msc_log_2017-07-04Tue18-46-02.299000.pcm,1499165162299.0,那就飞去路附近的沙县小吃
msc_log_2017-07-04Tue18-46-07.361000.pcm,1499165167361.0,搜索附近的酒店
msc_log_2017-07-04Tue18-46-11.573000.pcm,1499165171573.0,选择价格最低的
msc_log_2017-07-04Tue18-46-15.635000.pcm,1499165175635.0,开始导航
msc_log_2017-07-04Tue18-46-19.118000.pcm,1499165179118.0,导航到珠海市金山林酒店离目的地
msc_log_2017-07-04Tue18-46-25.278000.pcm,1499165185278.0,去金地伊顿山
msc_log_2017-07-04Tue18-46-30.137000.pcm,1499165190137.0,不是北门二十南门
msc_log_2017-07-04Tue18-46-34.626000.pcm,1499165194626.0,导航
msc_log_2017-07-04Tue18-46-38.393000.pcm,1499165198393.0,我想去郑州市沙门村
msc_log_2017-07-04Tue18-46-43.057000.pcm,1499165203057.0,那去金水区国基路街道沙门村村民委员会吧
msc_log_2017-07-04Tue18-46-50.525000.pcm,1499165210525.0,走红绿灯最少的路线
msc_log_2017-07-04Tue18-46-55.157000.pcm,1499165215157.0,导航吧
msc_log_2017-07-04Tue18-46-58.797000.pcm,1499165218797.0,帮我导航到株洲腾龙大酒店
msc_log_2017-07-04Tue18-47-04.216000.pcm,1499165224216.0,就是明陵路一号的腾龙大酒店
msc_log_2017-07-04Tue18-47-09.924000.pcm,1499165229924.0,搜索附近的加油站
msc_log_2017-07-04Tue18-47-14.623000.pcm,1499165234623.0,选择距离最近的
msc_log_2017-07-04Tue18-47-28.124000.pcm,1499165248124.0,开始导航
msc_log_2017-07-04Tue18-47-31.848000.pcm,1499165251848.0,前往抚州到崇仁县
msc_log_2017-07-04Tue18-47-37.601000.pcm,1499165257601.0,位于县府西路附近的崇仁县美的生活馆
msc_log_2017-07-04Tue18-47-44.322000.pcm,1499165264322.0,选择沿途有加油站的路线
msc_log_2017-07-04Tue18-47-49.607000.pcm,1499165269607.0,导航
msc_log_2017-07-04Tue18-47-53.010000.pcm,1499165273010.0,我要去昭山站
msc_log_2017-07-04Tue18-47-57.420000.pcm,1499165277420.0,就是去照山卫生站
msc_log_2017-07-04Tue18-48-02.366000.pcm,1499165282366.0,搜索最快的路线
msc_log_2017-07-04Tue18-48-06.965000.pcm,1499165286965.0,开始导航
msc_log_2017-07-04Tue18-48-10.971000.pcm,1499165290971.0,导航到沈阳市仙子湖
msc_log_2017-07-04Tue18-48-16.127000.pcm,1499165296127.0,我想去仙子湖风景旅游度假区
msc_log_2017-07-04Tue18-48-21.766000.pcm,1499165301766.0,搜索附近的酒店
msc_log_2017-07-04Tue18-48-26.254000.pcm,1499165306254.0,选择价格最低的
msc_log_2017-07-04Tue18-48-30.606000.pcm,1499165310606.0,导航码
msc_log_2017-07-04Tue18-48-34.144000.pcm,1499165314144.0,帮我导航到保山市公安局
msc_log_2017-07-04Tue18-48-39.141000.pcm,1499165319141.0,去保山市公安局隆阳派出所
msc_log_2017-07-04Tue18-48-44.707000.pcm,1499165324707.0,金鸡乡金鸡村的
msc_log_2017-07-04Tue18-48-49.528000.pcm,1499165329528.0,选择最快的路线
msc_log_2017-07-04Tue18-48-53.774000.pcm,1499165333774.0,开始导航
msc_log_2017-07-04Tue18-48-57.485000.pcm,1499165337485.0,我要去太平区水泉镇
msc_log_2017-07-04Tue18-49-02.381000.pcm,1499165342381.0,到阜新市水泉镇政府
msc_log_2017-07-04Tue18-49-07.447000.pcm,1499165347447.0,不走高速
msc_log_2017-07-04Tue18-49-11.359000.pcm,1499165351359.0,导航吧
msc_log_2017-07-04Tue18-49-14.719000.pcm,1499165354719.0,我要去榆树市百货大楼
