strAudioPath,text,operation1,operation2,operation equal?(%) 1911/2567=74.44%,service1,service2,service equal?(%) 1962/2567=76.43%,slots1,slots2,slots equal?(%) 1623/2567=63.23%,OnlyInNliResult1,OnlyInNliResult2,ValueDifferent,all equal?(%) 1604/2567=62.49%
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0515-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0515-04.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0516-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""新北区万达"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""新北区万达""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0516-02.pcm,,QUERY,,False,mapU,,False,"{""slots"": {""endLoc"": {""ori_loc"": ""新北区万达"", ""topic"": ""others""}, ""keyword"": {""ori_loc"": ""新北万达广场e区""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",,False,"slots.endLoc.ori_loc: 新北区万达
slots.keyword.ori_loc: 新北万达广场e区
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0516-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0516-04.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0517-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""曲阳"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""曲阳""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0517-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""曲阳土菜馆"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""曲阳土菜馆""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0517-03.pcm,,ROUTE_PLAN,ROUTE_PLAN,True,mapU,mapU,True,"{""slots"": {""routeCondition"": ""LIGHT_LESS""}}","{""slots"": {""routeCondition"": ""LIGHT_LESS""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0517-04.pcm,,CONFIRM,OPEN,False,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""OPEN""}}",False,,,"slots.insType: CONFIRM, OPEN",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0518-01.pcm,,QUERY,,False,mapU,,False,"{""slots"": {""endLoc"": {""ori_loc"": ""马山家"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",,False,"slots.endLoc.ori_loc: 马山家
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0518-02.pcm,,QUERY,,False,mapU,,False,"{""slots"": {""endLoc"": {""ori_loc"": ""马山家"", ""topic"": ""others""}, ""landmark"": {""ori_loc"": ""马鞍山南路""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",,False,"slots.endLoc.ori_loc: 马山家
slots.startLoc.ori_loc: CURRENT_ORI_LOC
slots.landmark.ori_loc: 马鞍山南路",,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0518-03.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""马山家"", ""topic"": ""others""}, ""keyword"": {""ori_loc"": ""合家福广场停车场""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""landmark"": {""ori_loc"": ""马鞍山南路""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""合家福广场停车场""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,"slots.keyword.ori_loc: 合家福广场停车场
slots.landmark.ori_loc: 马鞍山南路",,"slots.endLoc.ori_loc: 马山家, 合家福广场停车场",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0518-04.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0519-01.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""endLoc"": {""ori_loc"": ""北京市大红门服装批发市场""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,"slots.endLoc.ori_loc: 北京市大红门服装批发市场
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0519-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""大红门服装大卖场"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""大红门服装大卖场""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0519-03.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""endLoc"": {""ori_loc"": ""加油站""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,"slots.endLoc.ori_loc: 加油站
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0519-04.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0520-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""温州"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""温州""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0520-02.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""landmark"": {""ori_loc"": ""民航路""}, ""endLoc"": {""ori_loc"": ""温州大学""}, ""reserved_intent"": ""0"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,"slots.endLoc.ori_loc: 温州大学
slots.startLoc.ori_loc: CURRENT_ORI_LOC
slots.reserved_intent: 0
slots.landmark.ori_loc: 民航路",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0520-03.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""小吃街"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""小吃街""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0520-04.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""distanceDescr"": ""NEAREST"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""小吃街""}}}",False,,"slots.endLoc.ori_loc: 小吃街
slots.startLoc.ori_loc: CURRENT_ORI_LOC
slots.distanceDescr: NEAREST",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0520-05.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0521-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""青岛韩亚四s店"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""青岛韩亚4s店""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,,"slots.endLoc.ori_loc: 青岛韩亚四s店, 青岛韩亚4s店",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0521-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""润华汽车服务辽宁路店"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""润华汽车服务辽宁路店""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0521-03.pcm,,ROUTE_PLAN,ROUTE_PLAN,True,mapU,mapU,True,"{""slots"": {""routeCondition"": ""LIGHT_LESS""}}","{""slots"": {""routeCondition"": ""LIGHT_LESS""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0521-04.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0522-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""彰武县第一高级中学"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""彰武县第一高级中学""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0522-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0522-03.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""加油站"", ""topic"": ""gas_station""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""加油站""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0522-04.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""distanceDescr"": ""NEAREST"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""加油站""}}}",False,,"slots.endLoc.ori_loc: 加油站
slots.startLoc.ori_loc: CURRENT_ORI_LOC
slots.distanceDescr: NEAREST",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0522-05.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0523-01.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""endLoc"": {""ori_loc"": ""苏家屯十里锦城""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,"slots.endLoc.ori_loc: 苏家屯十里锦城
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0523-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0523-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0523-04.pcm,,ROUTE_PLAN,ROUTE_PLAN,True,mapU,mapU,True,"{""slots"": {""routeCondition"": ""SHORTEST""}}","{""slots"": {""routeCondition"": ""SHORTEST""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0523-05.pcm,,OPEN,,False,mapU,,False,"{""slots"": {""insType"": ""OPEN""}}",,False,slots.insType: OPEN,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0524-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""中山完小"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""中沙完小""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,,"slots.endLoc.ori_loc: 中山完小, 中沙完小",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0524-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""沙县小吃"", ""topic"": ""others""}, ""landmark"": {""ori_loc"": ""那就飞路""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""landmark"": {""ori_loc"": ""那就飞去路""}, ""endLoc"": {""ori_loc"": ""沙县小吃""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,,"slots.landmark.ori_loc: 那就飞路, 那就飞去路",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0524-03.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""酒店"", ""topic"": ""hotel""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""酒店""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0524-04.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""endLoc"": {""ori_loc"": ""酒店""}, ""price"": ""价格"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,"slots.endLoc.ori_loc: 酒店
slots.startLoc.ori_loc: CURRENT_ORI_LOC
slots.price: 价格",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0524-05.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0525-01.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""endLoc"": {""ori_loc"": ""珠海市金山林酒店""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,"slots.endLoc.ori_loc: 珠海市金山林酒店
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0525-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""金地一段山"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""金地伊顿山""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,,"slots.endLoc.ori_loc: 金地一段山, 金地伊顿山",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0525-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0525-04.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0526-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""郑州市沙门村"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""郑州市沙门村""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0526-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""金水区国基路街道沙门村村民委员会"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""金水区国基路街道沙门村村民委员会""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0526-03.pcm,,ROUTE_PLAN,ROUTE_PLAN,True,mapU,mapU,True,"{""slots"": {""routeCondition"": ""LIGHT_LESS""}}","{""slots"": {""routeCondition"": ""LIGHT_LESS""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0526-04.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0527-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""株洲通大酒店"", ""topic"": ""hotel""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""株洲腾龙大酒店""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,,"slots.endLoc.ori_loc: 株洲通大酒店, 株洲腾龙大酒店",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0527-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""通大酒店"", ""topic"": ""hotel""}, ""landmark"": {""ori_loc"": ""明理路一号""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""landmark"": {""ori_loc"": ""明陵路一号""}, ""endLoc"": {""ori_loc"": ""腾龙大酒店""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,,"slots.endLoc.ori_loc: 通大酒店, 腾龙大酒店
slots.landmark.ori_loc: 明理路一号, 明陵路一号",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0527-03.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""加油站"", ""topic"": ""gas_station""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""加油站""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0527-04.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""distanceDescr"": ""NEAREST"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""加油站""}}}",False,,"slots.endLoc.ori_loc: 加油站
slots.startLoc.ori_loc: CURRENT_ORI_LOC
slots.distanceDescr: NEAREST",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0527-05.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0528-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""崇仁县"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""天王福州"", ""topic"": ""others""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""崇仁县""}, ""startLoc"": {""ori_loc"": ""抚州""}}}",False,,,"slots.startLoc.ori_loc: 天王福州, 抚州",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0528-02.pcm,,QUERY,,False,mapU,,False,"{""slots"": {""endLoc"": {""ori_loc"": ""崇仁县美丽生活馆"", ""topic"": ""others""}, ""landmark"": {""ori_loc"": ""于县府西路""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",,False,"slots.endLoc.ori_loc: 崇仁县美丽生活馆
slots.startLoc.ori_loc: CURRENT_ORI_LOC
slots.landmark.ori_loc: 于县府西路",,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0528-03.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""endLoc"": {""ori_loc"": ""加油站""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,"slots.endLoc.ori_loc: 加油站
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0528-04.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0529-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""朝上呢"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""昭山站""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,,"slots.endLoc.ori_loc: 朝上呢, 昭山站",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0529-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""照山卫生站"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""照山卫生站""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0529-03.pcm,,ROUTE_PLAN,ROUTE_PLAN,True,mapU,mapU,True,"{""slots"": {""routeCondition"": ""FASTEST""}}","{""slots"": {""routeCondition"": ""FASTEST""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0529-04.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0530-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""沈阳市仙子湖"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""沈阳市仙子湖""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0530-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""仙子湖风景旅游度假区"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""沈阳市仙子湖""}, ""keyword"": {""ori_loc"": ""仙子湖风景旅游度假区""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,slots.keyword.ori_loc: 仙子湖风景旅游度假区,"slots.endLoc.ori_loc: 仙子湖风景旅游度假区, 沈阳市仙子湖",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0530-03.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""酒店"", ""topic"": ""hotel""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""酒店""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0530-04.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""endLoc"": {""ori_loc"": ""酒店""}, ""price"": ""价格"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,"slots.endLoc.ori_loc: 酒店
slots.startLoc.ori_loc: CURRENT_ORI_LOC
slots.price: 价格",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0530-05.pcm,,CONFIRM,,False,mapU,,False,"{""slots"": {""insType"": ""CONFIRM""}}",,False,slots.insType: CONFIRM,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0531-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""保山市公安局"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""保山市公安局""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0531-02.pcm,,QUERY,,False,mapU,,False,"{""slots"": {""endLoc"": {""ori_loc"": ""保山市公安局隆阳派出所"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",,False,"slots.endLoc.ori_loc: 保山市公安局隆阳派出所
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0531-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0531-04.pcm,,ROUTE_PLAN,ROUTE_PLAN,True,mapU,mapU,True,"{""slots"": {""routeCondition"": ""FASTEST""}}","{""slots"": {""routeCondition"": ""FASTEST""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0531-05.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0532-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""太平区水泉镇"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""太平区水泉镇""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
