time	pid	handle	thread	virt(KB)	res(KB)	cpu_percent	free_memory(GB)
1970/01/01_11:01:19	3669		16	377856	231424	100	0
1970/01/01_11:01:20	3669		16	377856	232448	100	0
1970/01/01_11:01:21	3669		16	377856	231424	96	0
1970/01/01_11:01:22	3669		16	377856	231424	100	0
1970/01/01_11:01:23	3669		16	377856	232448	100	0
1970/01/01_11:01:24	3669		16	377856	231424	84	0
1970/01/01_11:01:25	3669		16	377856	231424	100	0
1970/01/01_11:01:26	3669		16	377856	231424	100	0
1970/01/01_11:01:27	3669		16	366592	224256	86	0
1970/01/01_11:01:28	3669		16	377856	231424	100	0
1970/01/01_11:01:30	3669		16	377856	232448	100	0
1970/01/01_11:01:31	3669		16	377856	232448	100	0
1970/01/01_11:01:32	3669		16	377856	231424	102	0
1970/01/01_11:01:33	3669		16	377856	231424	100	0
1970/01/01_11:01:34	3669		16	377856	232448	102	0
1970/01/01_11:01:35	3669		16	376832	230400	100	0
1970/01/01_11:01:36	3669		16	376832	231424	100	0
1970/01/01_11:01:37	3669		16	376832	231424	100	0
1970/01/01_11:01:38	3669		16	377856	231424	100	0
1970/01/01_11:01:39	3669		16	377856	231424	100	0
1970/01/01_11:01:40	3669		16	377856	232448	100	0
1970/01/01_11:01:41	3669		16	377856	231424	86	0
1970/01/01_11:01:42	3669		16	377856	231424	100	0
1970/01/01_11:01:43	3669		16	377856	232448	100	0
1970/01/01_11:01:44	3669		16	377856	231424	86	0
1970/01/01_11:01:45	3669		16	377856	231424	100	0
1970/01/01_11:01:46	3669		16	377856	232448	102	0
1970/01/01_11:01:47	3669		16	377856	231424	86	0
1970/01/01_11:01:48	3669		16	377856	231424	100	0
1970/01/01_11:01:49	3669		16	377856	232448	100	0
1970/01/01_11:01:50	3669		16	377856	232448	100	0
1970/01/01_11:01:51	3669		16	377856	231424	100	0
1970/01/01_11:01:52	3669		16	377856	232448	100	0
1970/01/01_11:01:53	3669		16	377856	232448	100	0
1970/01/01_11:01:54	3669		16	377856	231424	100	0
1970/01/01_11:01:55	3669		16	377856	231424	100	0
1970/01/01_11:01:56	3669		16	377856	232448	102	0
1970/01/01_11:01:57	3669		16	377856	231424	100	0
1970/01/01_11:01:58	3669		16	377856	231424	100	0
1970/01/01_11:01:59	3669		16	377856	232448	100	0
1970/01/01_11:02:00	3669		16	377856	231424	84	0
1970/01/01_11:02:01	3669		16	377856	231424	100	0
1970/01/01_11:02:02	3669		16	377856	232448	100	0
1970/01/01_11:02:03	3669		16	366592	224256	86	0
1970/01/01_11:02:05	3669		16	377856	231424	100	0
1970/01/01_11:02:06	3669		16	377856	232448	100	0
1970/01/01_11:02:07	3669		16	366592	217088	82	0
1970/01/01_11:02:08	3669		16	377856	231424	100	0
1970/01/01_11:02:09	3669		16	377856	232448	100	0
1970/01/01_11:02:10	3669		16	377856	232448	100	0
1970/01/01_11:02:11	3669		16	377856	231424	100	0
1970/01/01_11:02:12	3669		16	377856	231424	100	0
1970/01/01_11:02:13	3669		16	377856	232448	100	0
1970/01/01_11:02:14	3669		16	377856	231424	86	0
1970/01/01_11:02:15	3669		16	377856	231424	100	0
1970/01/01_11:02:16	3669		16	377856	232448	100	0
1970/01/01_11:02:17	3669		16	377856	231424	86	0
1970/01/01_11:02:18	3669		16	377856	231424	102	0
1970/01/01_11:02:19	3669		16	377856	232448	102	0
1970/01/01_11:02:20	3669		16	335872	192512	100	0
1970/01/01_11:02:21	3669		16	377856	231424	100	0
1970/01/01_11:02:22	3669		16	377856	232448	102	0
1970/01/01_11:02:23	3669		16	377856	232448	100	0
1970/01/01_11:02:24	3669		16	376832	230400	100	0
1970/01/01_11:02:25	3669		16	376832	231424	100	0
1970/01/01_11:02:26	3669		16	376832	231424	100	0
1970/01/01_11:02:27	3669		16	377856	231424	100	0
1970/01/01_11:02:28	3669		16	377856	231424	100	0
1970/01/01_11:02:29	3669		16	377856	232448	100	0
1970/01/01_11:02:30	3669		16	377856	231424	88	0
1970/01/01_11:02:31	3669		16	377856	231424	100	0
1970/01/01_11:02:32	3669		16	377856	232448	100	0
1970/01/01_11:02:33	3669		16	335872	192512	102	0
1970/01/01_11:02:34	3669		16	376832	230400	100	0
1970/01/01_11:02:35	3669		16	376832	231424	100	0
1970/01/01_11:02:36	3669		16	335872	192512	98	0
1970/01/01_11:02:38	3669		16	377856	231424	100	0
1970/01/01_11:02:39	3669		16	377856	232448	100	0
1970/01/01_11:02:40	3669		16	377856	232448	100	0
1970/01/01_11:02:41	3669		16	377856	231424	100	0
1970/01/01_11:02:42	3669		16	377856	231424	100	0
1970/01/01_11:02:43	3669		16	377856	232448	100	0
1970/01/01_11:02:44	3669		16	377856	231424	88	0
1970/01/01_11:02:45	3669		16	377856	231424	100	0
1970/01/01_11:02:46	3669		16	377856	232448	102	0
1970/01/01_11:02:47	3669		16	377856	231424	100	0
1970/01/01_11:02:48	3669		16	377856	231424	100	0
1970/01/01_11:02:49	3669		16	377856	232448	100	0
1970/01/01_11:02:50	3669		16	377856	231424	86	0
1970/01/01_11:02:51	3669		16	377856	231424	100	0
1970/01/01_11:02:52	3669		16	377856	232448	100	0
1970/01/01_11:02:53	3669		16	340992	192512	86	0
1970/01/01_11:02:54	3669		16	377856	231424	100	0
1970/01/01_11:02:55	3669		16	377856	231424	100	0
1970/01/01_11:02:56	3669		16	366592	199680	86	0
1970/01/01_11:02:57	3669		16	377856	231424	100	0
1970/01/01_11:02:58	3669		16	377856	231424	100	0
1970/01/01_11:02:59	3669		16	377856	232448	100	0
1970/01/01_11:03:00	3669		16	377856	231424	100	0
1970/01/01_11:03:01	3669		16	377856	231424	84	0
1970/01/01_11:03:02	3669		16	377856	231424	84	0
1970/01/01_11:03:03	3669		16	366592	224256	84	0
1970/01/01_11:03:04	3669		16	377856	226304	100	0
1970/01/01_11:03:05	3669		16	377856	231424	100	0
1970/01/01_11:03:06	3669		16	377856	231424	100	0
1970/01/01_11:03:08	3669		16	377856	231424	100	0
1970/01/01_11:03:09	3669		16	377856	231424	84	0
1970/01/01_11:03:10	3669		16	335872	192512	86	0
1970/01/01_11:03:11	3669		16	377856	231424	82	0
1970/01/01_11:03:12	3669		16	335872	192512	94	0
1970/01/01_11:03:13	3669		16	377856	231424	100	0
1970/01/01_11:03:14	3669		16	377856	231424	100	0
1970/01/01_11:03:15	3669		16	377856	231424	100	0
1970/01/01_11:03:16	3669		16	377856	231424	80	0
1970/01/01_11:03:17	3669		16	335872	192512	84	0
1970/01/01_11:03:18	3669		16	335872	192512	94	0
1970/01/01_11:03:19	3669		16	377856	231424	102	0
1970/01/01_11:03:20	3669		16	377856	231424	100	0
1970/01/01_11:03:21	3669		16	377856	231424	102	0
1970/01/01_11:03:22	3669		16	377856	231424	84	0
1970/01/01_11:03:23	3669		16	377856	231424	84	0
1970/01/01_11:03:24	3669		16	377856	231424	102	0
1970/01/01_11:03:25	3669		16	377856	231424	100	0
1970/01/01_11:03:26	3669		16	377856	231424	100	0
1970/01/01_11:03:27	3669		16	377856	231424	100	0
1970/01/01_11:03:28	3669		16	377856	231424	84	0
1970/01/01_11:03:29	3669		16	377856	231424	84	0
1970/01/01_11:03:30	3669		16	377856	231424	82	0
1970/01/01_11:03:31	3669		16	335872	191488	84	0
1970/01/01_11:03:32	3669		16	335872	192512	96	0
1970/01/01_11:03:33	3669		16	377856	231424	100	0
1970/01/01_11:03:34	3669		16	377856	231424	100	0
1970/01/01_11:03:35	3669		16	377856	231424	84	0
1970/01/01_11:03:36	3669		16	377856	231424	84	0
1970/01/01_11:03:37	3669		16	377856	231424	82	0
1970/01/01_11:03:39	3669		16	377856	231424	100	0
1970/01/01_11:03:40	3669		16	377856	231424	100	0
1970/01/01_11:03:41	3669		16	377856	231424	100	0
1970/01/01_11:03:42	3669		16	377856	231424	100	0
1970/01/01_11:03:43	3669		16	377856	231424	84	0
1970/01/01_11:03:44	3669		16	335872	192512	94	0
1970/01/01_11:03:45	3669		16	377856	231424	100	0
1970/01/01_11:03:46	3669		16	377856	231424	96	0
1970/01/01_11:03:47	3669		16	377856	231424	100	0
1970/01/01_11:03:48	3669		16	377856	231424	100	0
1970/01/01_11:03:49	3669		16	377856	231424	84	0
1970/01/01_11:03:50	3669		16	377856	231424	100	0
1970/01/01_11:03:51	3669		16	377856	231424	100	0
1970/01/01_11:03:52	3669		16	335872	192512	100	0
1970/01/01_11:03:53	3669		16	377856	231424	100	0
1970/01/01_11:03:54	3669		16	377856	231424	102	0
1970/01/01_11:03:55	3669		16	377856	232448	100	0
1970/01/01_11:03:56	3669		16	377856	231424	100	0
1970/01/01_11:03:57	3669		16	366592	209920	84	0
1970/01/01_11:03:58	3669		16	377856	231424	100	0
1970/01/01_11:03:59	3669		16	377856	231424	100	0
1970/01/01_11:04:00	3669		16	377856	231424	84	0
1970/01/01_11:04:01	3669		16	377856	231424	100	0
1970/01/01_11:04:02	3669		16	376832	230400	100	0
1970/01/01_11:04:03	3669		16	334848	192512	96	0
1970/01/01_11:04:04	3669		16	377856	231424	100	0
1970/01/01_11:04:05	3669		16	377856	231424	84	0
1970/01/01_11:04:06	3669		16	377856	231424	102	0
1970/01/01_11:04:07	3669		16	377856	231424	102	0
1970/01/01_11:04:08	3669		16	377856	231424	80	0
1970/01/01_11:04:10	3669		16	377856	231424	100	0
1970/01/01_11:04:11	3669		16	377856	231424	100	0
1970/01/01_11:04:12	3669		16	334848	192512	90	0
1970/01/01_11:04:13	3669		16	377856	231424	102	0
1970/01/01_11:04:14	3669		16	377856	231424	102	0
1970/01/01_11:04:15	3669		16	366592	206848	82	0
1970/01/01_11:04:16	3669		16	377856	231424	100	0
1970/01/01_11:04:17	3669		16	377856	231424	84	0
1970/01/01_11:04:18	3669		16	377856	231424	100	0
1970/01/01_11:04:19	3669		16	377856	231424	102	0
1970/01/01_11:04:20	3669		16	376832	230400	84	0
1970/01/01_11:04:21	3669		16	376832	231424	102	0
1970/01/01_11:04:22	3669		16	377856	231424	84	0
1970/01/01_11:04:23	3669		16	334848	192512	88	0
1970/01/01_11:04:24	3669		16	377856	231424	100	0
1970/01/01_11:04:25	3669		16	377856	231424	100	0
1970/01/01_11:04:26	3669		16	377856	232448	100	0
1970/01/01_11:04:27	3669		16	376832	230400	100	0
1970/01/01_11:04:28	3669		16	377856	231424	100	0
1970/01/01_11:04:29	3669		16	366592	209920	84	0
1970/01/01_11:04:30	3669		16	377856	231424	100	0
1970/01/01_11:04:31	3669		16	377856	231424	86	0
1970/01/01_11:04:32	3669		16	377856	231424	100	0
1970/01/01_11:04:33	3669		16	377856	231424	100	0
1970/01/01_11:04:34	3669		16	376832	230400	82	0
1970/01/01_11:04:35	3669		16	376832	231424	102	0
1970/01/01_11:04:36	3669		16	377856	231424	102	0
1970/01/01_11:04:37	3669		16	377856	231424	82	0
1970/01/01_11:04:38	3669		16	377856	231424	102	0
1970/01/01_11:04:39	3669		16	377856	231424	100	0
1970/01/01_11:04:41	3669		16	334848	192512	94	0
1970/01/01_11:04:42	3669		16	377856	231424	100	0
1970/01/01_11:04:43	3669		16	377856	231424	100	0
1970/01/01_11:04:44	3669		16	335872	192512	96	0
1970/01/01_11:04:45	3669		16	377856	231424	100	0
1970/01/01_11:04:46	3669		16	377856	231424	84	0
1970/01/01_11:04:47	3669		16	377856	232448	100	0
1970/01/01_11:04:48	3669		16	377856	231424	100	0
1970/01/01_11:04:49	3669		16	377856	231424	84	0
1970/01/01_11:04:50	3669		16	377856	231424	100	0
1970/01/01_11:04:51	3669		16	377856	231424	96	0
1970/01/01_11:04:52	3669		16	334848	192512	94	0
1970/01/01_11:04:53	3669		16	377856	231424	100	0
1970/01/01_11:04:54	3669		16	377856	231424	84	0
1970/01/01_11:04:55	3669		16	377856	231424	100	0
1970/01/01_11:04:56	3669		16	377856	231424	100	0
1970/01/01_11:04:57	3669		16	377856	231424	84	0
1970/01/01_11:04:58	3669		16	377856	231424	100	0
1970/01/01_11:04:59	3669		16	377856	231424	100	0
1970/01/01_11:05:00	3669		16	334848	192512	84	0
1970/01/01_11:05:01	3669		16	377856	231424	100	0
1970/01/01_11:05:02	3669		16	377856	231424	94	0
1970/01/01_11:05:03	3669		16	377856	232448	100	0
1970/01/01_11:05:04	3669		16	377856	231424	100	0
1970/01/01_11:05:05	3669		16	366592	223232	84	0
1970/01/01_11:05:06	3669		16	377856	231424	100	0
1970/01/01_11:05:08	3669		16	377856	231424	100	0
1970/01/01_11:05:09	3669		16	334848	192512	88	0
1970/01/01_11:05:10	3669		16	377856	231424	100	0
1970/01/01_11:05:11	3669		16	377856	231424	84	0
1970/01/01_11:05:12	3669		16	377856	231424	100	0
1970/01/01_11:05:13	3669		16	377856	231424	100	0
1970/01/01_11:05:14	3669		16	377856	231424	84	0
1970/01/01_11:05:15	3669		16	377856	231424	100	0
1970/01/01_11:05:16	3669		16	376832	230400	86	0
1970/01/01_11:05:17	3669		16	376832	231424	100	0
1970/01/01_11:05:18	3669		16	377856	231424	100	0
1970/01/01_11:05:19	3669		16	377856	231424	82	0
1970/01/01_11:05:20	3669		16	377856	231424	102	0
1970/01/01_11:05:21	3669		16	376832	230400	90	0
1970/01/01_11:05:22	3669		16	366592	223232	84	0
1970/01/01_11:05:23	3669		16	377856	231424	100	0
1970/01/01_11:05:24	3669		16	377856	231424	100	0
1970/01/01_11:05:25	3669		16	334848	192512	92	0
1970/01/01_11:05:26	3669		16	377856	231424	100	0
1970/01/01_11:05:27	3669		16	377856	231424	100	0
1970/01/01_11:05:28	3669		16	366592	210944	84	0
1970/01/01_11:05:29	3669		16	377856	231424	100	0
1970/01/01_11:05:30	3669		16	376832	230400	84	0
1970/01/01_11:05:31	3669		16	334848	192512	98	0
1970/01/01_11:05:32	3669		16	377856	231424	102	0
1970/01/01_11:05:33	3669		16	377856	231424	82	0
1970/01/01_11:05:34	3669		16	377856	231424	100	0
1970/01/01_11:05:35	3669		16	377856	231424	100	0
1970/01/01_11:05:36	3669		16	377856	231424	82	0
1970/01/01_11:05:37	3669		16	377856	231424	100	0
1970/01/01_11:05:39	3669		16	377856	231424	100	0
1970/01/01_11:05:40	3669		16	366592	224256	84	0
1970/01/01_11:05:41	3669		16	377856	231424	100	0
1970/01/01_11:05:42	3669		16	377856	231424	100	0
1970/01/01_11:05:43	3669		16	377856	231424	88	0
1970/01/01_11:05:44	3669		16	334848	192512	88	0
1970/01/01_11:05:45	3669		16	377856	231424	100	0
1970/01/01_11:05:46	3669		16	377856	231424	100	0
1970/01/01_11:05:47	3669		16	377856	231424	84	0
1970/01/01_11:05:48	3669		16	377856	231424	102	0
1970/01/01_11:05:49	3669		16	377856	231424	100	0
1970/01/01_11:05:50	3669		16	377856	231424	100	0
1970/01/01_11:05:51	3669		16	377856	231424	82	0
1970/01/01_11:05:52	3669		16	377856	231424	100	0
1970/01/01_11:05:53	3669		16	377856	231424	100	0
1970/01/01_11:05:54	3669		16	377856	231424	84	0
1970/01/01_11:05:55	3669		16	334848	192512	92	0
1970/01/01_11:05:56	3669		16	377856	231424	100	0
1970/01/01_11:05:57	3669		16	377856	231424	100	0
1970/01/01_11:05:58	3669		16	377856	231424	82	0
1970/01/01_11:05:59	3669		16	377856	232448	100	0
1970/01/01_11:06:00	3669		16	377856	231424	100	0
1970/01/01_11:06:01	3669		16	377856	231424	84	0
1970/01/01_11:06:02	3669		16	366592	204800	82	0
1970/01/01_11:06:03	3669		16	377856	231424	102	0
1970/01/01_11:06:04	3669		16	377856	231424	100	0
1970/01/01_11:06:05	3669		16	377856	231424	84	0
1970/01/01_11:06:06	3669		16	334848	192512	96	0
1970/01/01_11:06:07	3669		16	377856	231424	100	0
1970/01/01_11:06:09	3669		16	377856	231424	100	0
1970/01/01_11:06:10	3669		16	334848	192512	86	0
1970/01/01_11:06:11	3669		16	377856	231424	102	0
1970/01/01_11:06:12	3669		16	377856	231424	100	0
1970/01/01_11:06:13	3669		16	377856	231424	84	0
1970/01/01_11:06:14	3669		16	377856	231424	100	0
1970/01/01_11:06:15	3669		16	377856	231424	100	0
1970/01/01_11:06:16	3669		16	377856	231424	100	0
1970/01/01_11:06:17	3669		16	377856	231424	84	0
1970/01/01_11:06:18	3669		16	377856	231424	100	0
1970/01/01_11:06:19	3669		16	377856	231424	100	0
1970/01/01_11:06:20	3669		16	377856	231424	102	0
1970/01/01_11:06:21	3669		16	377856	231424	82	0
1970/01/01_11:06:22	3669		16	377856	231424	100	0
1970/01/01_11:06:23	3669		16	377856	231424	100	0
1970/01/01_11:06:24	3669		16	377856	231424	92	0
1970/01/01_11:06:25	3669		16	377856	231424	84	0
1970/01/01_11:06:26	3669		16	377856	231424	100	0
1970/01/01_11:06:27	3669		16	377856	231424	100	0
1970/01/01_11:06:28	3669		16	377856	231424	82	0
1970/01/01_11:06:29	3669		16	340992	193536	84	0
1970/01/01_11:06:30	3669		16	377856	231424	100	0
1970/01/01_11:06:31	3669		16	377856	231424	100	0
1970/01/01_11:06:32	3669		16	366592	201728	82	0
1970/01/01_11:06:33	3669		16	377856	231424	100	0
1970/01/01_11:06:34	3669		16	377856	231424	92	0
1970/01/01_11:06:35	3669		16	377856	231424	98	0
1970/01/01_11:06:36	3669		16	377856	231424	102	0
1970/01/01_11:06:37	3669		16	377856	231424	84	0
1970/01/01_11:06:38	3669		16	377856	231424	100	0
1970/01/01_11:06:40	3669		16	377856	231424	100	0
1970/01/01_11:06:41	3669		16	335872	192512	100	0
1970/01/01_11:06:42	3669		16	377856	231424	100	0
1970/01/01_11:06:43	3669		16	377856	231424	88	0
1970/01/01_11:06:44	3669		16	377856	232448	100	0
1970/01/01_11:06:45	3669		16	377856	231424	100	0
1970/01/01_11:06:46	3669		16	366592	202752	82	0
1970/01/01_11:06:47	3669		16	377856	231424	102	0
1970/01/01_11:06:48	3669		16	377856	231424	102	0
1970/01/01_11:06:49	3669		16	366592	221184	84	0
1970/01/01_11:06:50	3669		16	377856	231424	102	0
1970/01/01_11:06:51	3669		16	377856	231424	82	0
1970/01/01_11:06:52	3669		16	377856	232448	100	0
1970/01/01_11:06:53	3669		16	377856	231424	100	0
1970/01/01_11:06:54	3669		16	377856	231424	82	0
1970/01/01_11:06:55	3669		16	377856	231424	100	0
1970/01/01_11:06:56	3669		16	377856	231424	82	0
1970/01/01_11:06:57	3669		16	377856	231424	100	0
1970/01/01_11:06:58	3669		16	377856	231424	100	0
1970/01/01_11:06:59	3669		16	377856	231424	82	0
1970/01/01_11:07:00	3669		16	377856	231424	100	0
1970/01/01_11:07:01	3669		16	377856	231424	100	0
1970/01/01_11:07:02	3669		16	334848	192512	84	0
1970/01/01_11:07:03	3669		16	377856	231424	100	0
1970/01/01_11:07:04	3669		16	377856	231424	84	0
1970/01/01_11:07:05	3669		16	377856	231424	100	0
1970/01/01_11:07:06	3669		16	377856	231424	100	0
1970/01/01_11:07:07	3669		16	377856	231424	84	0
1970/01/01_11:07:08	3669		16	377856	231424	100	0
1970/01/01_11:07:11	3669		16	377856	231424	100	0
1970/01/01_11:07:12	3669		16	377856	231424	100	0
1970/01/01_11:07:13	3669		16	377856	231424	100	0
1970/01/01_11:07:14	3669		16	377856	231424	84	0
1970/01/01_11:07:15	3669		16	377856	232448	100	0
1970/01/01_11:07:16	3669		16	377856	231424	100	0
1970/01/01_11:07:17	3669		16	377856	231424	84	0
1970/01/01_11:07:18	3669		16	377856	231424	100	0
1970/01/01_11:07:19	3669		16	377856	231424	100	0
1970/01/01_11:07:20	3669		16	377856	231424	84	0
1970/01/01_11:07:21	3669		16	377856	231424	100	0
1970/01/01_11:07:22	3669		16	377856	231424	100	0
1970/01/01_11:07:23	3669		16	366592	224256	84	0
1970/01/01_11:07:24	3669		16	377856	231424	100	0
1970/01/01_11:07:25	3669		16	377856	231424	102	0
1970/01/01_11:07:26	3669		16	377856	231424	98	0
1970/01/01_11:07:27	3669		16	377856	231424	100	0
1970/01/01_11:07:28	3669		16	377856	231424	82	0
1970/01/01_11:07:29	3669		16	377856	231424	102	0
1970/01/01_11:07:30	3669		16	377856	231424	100	0
1970/01/01_11:07:31	3669		16	377856	228352	100	0
1970/01/01_11:07:33	3669		16	377856	231424	102	0
1970/01/01_11:07:34	3669		16	377856	232448	100	0
1970/01/01_11:07:35	3669		16	377856	231424	100	0
1970/01/01_11:07:36	3669		16	334848	192512	100	0
1970/01/01_11:07:37	3669		16	377856	231424	100	0
1970/01/01_11:07:38	3669		16	377856	232448	100	0
1970/01/01_11:07:39	3669		16	377856	231424	100	0
1970/01/01_11:07:40	3669		16	377856	232448	100	0
1970/01/01_11:07:41	3669		16	377856	231424	100	0
1970/01/01_11:07:42	3669		16	377856	232448	100	0
1970/01/01_11:07:43	3669		16	377856	231424	102	0
1970/01/01_11:07:44	3669		16	377856	232448	100	0
1970/01/01_11:07:45	3669		16	377856	231424	102	0
1970/01/01_11:07:46	3669		16	377856	231424	100	0
1970/01/01_11:07:47	3669		16	377856	231424	100	0
1970/01/01_11:07:48	3669		16	377856	231424	100	0
1970/01/01_11:07:49	3669		16	377856	231424	102	0
1970/01/01_11:07:50	3669		16	377856	231424	102	0
1970/01/01_11:07:51	3669		16	377856	231424	86	0
1970/01/01_11:07:52	3669		16	377856	231424	100	0
1970/01/01_11:07:53	3669		16	377856	231424	84	0
1970/01/01_11:07:54	3669		16	377856	231424	102	0
1970/01/01_11:07:55	3669		16	377856	231424	86	0
1970/01/01_11:07:56	3669		16	377856	231424	100	0
1970/01/01_11:07:57	3669		16	376832	230400	86	0
1970/01/01_11:07:58	3669		16	376832	231424	100	0
1970/01/01_11:07:59	3669		16	377856	231424	84	0
1970/01/01_11:08:00	3669		16	377856	231424	100	0
1970/01/01_11:08:01	3669		16	376832	230400	86	0
1970/01/01_11:08:02	3669		16	376832	231424	102	0
1970/01/01_11:08:03	3669		16	335872	192512	90	0
1970/01/01_11:08:05	3669		16	377856	231424	100	0
1970/01/01_11:08:06	3669		16	335872	192512	84	0
1970/01/01_11:08:07	3669		16	376832	230400	102	0
1970/01/01_11:08:08	3669		16	334848	190464	82	0
1970/01/01_11:08:09	3669		16	377856	231424	100	0
1970/01/01_11:08:10	3669		16	377856	232448	100	0
1970/01/01_11:08:11	3669		16	377856	231424	100	0
1970/01/01_11:08:12	3669		16	377856	232448	100	0
1970/01/01_11:08:13	3669		16	376832	230400	100	0
1970/01/01_11:08:14	3669		16	376832	231424	100	0
1970/01/01_11:08:15	3669		16	377856	231424	102	0
1970/01/01_11:08:16	3669		16	377856	231424	100	0
1970/01/01_11:08:17	3669		16	376832	230400	102	0
1970/01/01_11:08:18	3669		16	376832	231424	100	0
1970/01/01_11:08:19	3669		16	376832	230400	100	0
1970/01/01_11:08:20	3669		16	376832	231424	100	0
1970/01/01_11:08:21	3669		16	377856	231424	100	0
1970/01/01_11:08:22	3669		16	377856	231424	100	0
1970/01/01_11:08:23	3669		16	377856	231424	86	0
1970/01/01_11:08:24	3669		16	377856	231424	100	0
1970/01/01_11:08:25	3669		16	377856	231424	84	0
1970/01/01_11:08:26	3669		16	377856	231424	102	0
1970/01/01_11:08:27	3669		16	376832	230400	100	0
1970/01/01_11:08:28	3669		16	376832	231424	102	0
1970/01/01_11:08:29	3669		16	377856	231424	86	0
1970/01/01_11:08:30	3669		16	377856	231424	100	0
1970/01/01_11:08:31	3669		16	377856	231424	100	0
1970/01/01_11:08:32	3669		16	377856	231424	100	0
1970/01/01_11:08:33	3669		16	377856	231424	98	0
1970/01/01_11:08:34	3669		16	377856	232448	100	0
1970/01/01_11:08:36	3669		16	377856	231424	90	0
1970/01/01_11:08:37	3669		16	377856	231424	100	0
1970/01/01_11:08:38	3669		16	377856	231424	100	0
1970/01/01_11:08:39	3669		16	377856	231424	100	0
1970/01/01_11:08:40	3669		16	377856	231424	102	0
1970/01/01_11:08:41	3669		16	377856	232448	100	0
1970/01/01_11:08:42	3669		16	376832	230400	82	0
1970/01/01_11:08:43	3669		16	376832	231424	102	0
1970/01/01_11:08:44	3669		16	377856	231424	84	0
1970/01/01_11:08:45	3669		16	377856	231424	100	0
1970/01/01_11:08:46	3669		16	377856	231424	84	0
1970/01/01_11:08:47	3669		16	377856	231424	100	0
1970/01/01_11:08:48	3669		16	377856	231424	86	0
1970/01/01_11:08:49	3669		16	377856	231424	100	0
1970/01/01_11:08:50	3669		16	377856	231424	86	0
1970/01/01_11:08:51	3669		16	377856	231424	102	0
1970/01/01_11:08:52	3669		16	377856	231424	82	0
1970/01/01_11:08:53	3669		16	377856	231424	102	0
1970/01/01_11:08:54	3669		16	377856	231424	86	0
1970/01/01_11:08:55	3669		16	377856	231424	102	0
1970/01/01_11:08:56	3669		16	377856	231424	84	0
1970/01/01_11:08:57	3669		16	377856	231424	100	0
1970/01/01_11:08:58	3669		16	377856	231424	84	0
1970/01/01_11:08:59	3669		16	377856	231424	100	0
1970/01/01_11:09:00	3669		16	377856	230400	84	0
1970/01/01_11:09:01	3669		16	377856	231424	100	0
1970/01/01_11:09:02	3669		16	377856	230400	86	0
1970/01/01_11:09:03	3669		16	377856	231424	100	0
1970/01/01_11:09:04	3669		16	377856	230400	84	0
1970/01/01_11:09:05	3669		16	377856	231424	102	0
1970/01/01_11:09:07	3669		16	377856	230400	84	0
1970/01/01_11:09:08	3669		16	377856	231424	100	0
1970/01/01_11:09:09	3669		16	377856	230400	84	0
1970/01/01_11:09:10	3669		16	377856	231424	102	0
1970/01/01_11:09:11	3669		16	377856	230400	86	0
1970/01/01_11:09:12	3669		16	377856	231424	100	0
1970/01/01_11:09:13	3669		16	377856	230400	84	0
1970/01/01_11:09:14	3669		16	377856	231424	100	0
1970/01/01_11:09:15	3669		16	377856	230400	84	0
1970/01/01_11:09:16	3669		16	377856	231424	100	0
1970/01/01_11:09:17	3669		16	377856	230400	86	0
1970/01/01_11:09:18	3669		16	377856	231424	102	0
1970/01/01_11:09:19	3669		16	377856	230400	84	0
1970/01/01_11:09:20	3669		16	377856	231424	100	0
1970/01/01_11:09:21	3669		16	377856	231424	84	0
1970/01/01_11:09:22	3669		16	377856	231424	100	0
1970/01/01_11:09:23	3669		16	373760	225280	86	0
1970/01/01_11:09:24	3669		16	377856	231424	100	0
1970/01/01_11:09:25	3669		16	335872	191488	86	0
1970/01/01_11:09:26	3669		16	377856	231424	100	0
1970/01/01_11:09:27	3669		16	366592	223232	86	0
1970/01/01_11:09:28	3669		16	377856	231424	100	0
1970/01/01_11:09:29	3669		16	366592	202752	86	0
1970/01/01_11:09:30	3669		16	376832	230400	102	0
1970/01/01_11:09:31	3669		16	376832	231424	100	0
1970/01/01_11:09:32	3669		16	377856	230400	100	0
1970/01/01_11:09:33	3669		16	335872	192512	94	0
1970/01/01_11:09:34	3669		16	377856	231424	100	0
1970/01/01_11:09:35	3669		16	335872	192512	88	0
1970/01/01_11:09:36	3669		16	377856	231424	100	0
1970/01/01_11:09:37	3669		16	377856	232448	100	0
1970/01/01_11:09:39	3669		16	377856	231424	102	0
1970/01/01_11:09:40	3669		16	335872	192512	98	0
1970/01/01_11:09:41	3669		16	377856	231424	102	0
1970/01/01_11:09:42	3669		16	366592	205824	84	0
1970/01/01_11:09:43	3669		16	377856	231424	100	0
1970/01/01_11:09:44	3669		16	335872	192512	90	0
1970/01/01_11:09:45	3669		16	377856	231424	100	0
1970/01/01_11:09:46	3669		16	373760	230400	86	0
1970/01/01_11:09:47	3669		16	377856	231424	100	0
1970/01/01_11:09:48	3669		16	377856	231424	86	0
1970/01/01_11:09:49	3669		16	377856	231424	100	0
1970/01/01_11:09:50	3669		16	340992	193536	86	0
1970/01/01_11:09:51	3669		16	376832	230400	100	0
1970/01/01_11:09:52	3669		16	377856	230400	86	0
1970/01/01_11:09:53	3669		16	377856	231424	100	0
1970/01/01_11:09:54	3669		16	377856	231424	86	0
