pcm,time_Base,AudioTimeLength,time_SpeechStart,time_SpeechEnd,time_EndAudioData,time_Result,result_status,time_resume,ISR_Mode, other, Result_content,rc,Confidence_score,Result
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000185_code.pcm,40801261,2124,40802034,2163,40803385,40803608,MSG_Result,223,1,0,play song mobile orchestra c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.6,""rc"":0,""service"":""music"",""text"":""play song mobile orchestra c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000186_code.pcm,40803619,2245,40804393,2254,40805864,40806077,MSG_Result,213,1,0,play song panic stations c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.6,""rc"":0,""service"":""music"",""text"":""play song panic stations c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000187_code.pcm,40806088,1888,40806861,1895,40807976,40808246,MSG_Result,270,1,0,play song paper gods c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.6,""rc"":0,""service"":""music"",""text"":""play song paper gods c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000188_code.pcm,40808251,1989,40809024,2005,40810240,40810410,MSG_Result,170,1,0,play song right here right now c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""right here""}},""service"":""contacts"",""text"":""play song right here right now c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000189_code.pcm,40810414,1897,40811187,1907,40812311,40812512,MSG_Result,201,1,0,play song the original hi c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""category"":""original""}},""service"":""music"",""text"":""play song the original hi c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000190_code.pcm,40812516,2088,40813290,2096,40814604,40814775,MSG_Result,171,1,0,play song threat to survival c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.52,""rc"":0,""service"":""music"",""text"":""play song threat to survival c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000191_code.pcm,40814780,2107,40815554,2115,40816887,40817102,MSG_Result,215,1,0,play song turning pages c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.6,""rc"":0,""service"":""music"",""text"":""play song turning pages c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000192_code.pcm,40817111,2036,40817887,2043,40819147,40819292,MSG_Result,145,1,0,play song with a generation c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.52,""rc"":0,""service"":""music"",""text"":""play song with a generation c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000193_code.pcm,40819301,2018,40820074,2026,40821320,40821490,MSG_Result,170,1,0,play song all over again c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.52,""rc"":0,""service"":""music"",""text"":""play song all over again c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000194_code.pcm,40821495,2003,40822268,2019,40823498,40823697,MSG_Result,199,1,0,play song english songs c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""category"":""english""}},""service"":""music"",""text"":""play song english songs c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000195_code.pcm,40823703,1897,40824476,1907,40825600,40825862,MSG_Result,262,1,0,play songs mall fresh c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.6,""rc"":0,""service"":""music"",""text"":""play songs mall fresh c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000196_code.pcm,40825875,1789,40826648,1796,40827664,40827899,MSG_Result,235,1,0,play song gay music c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.6,""rc"":0,""service"":""music"",""text"":""play song gay music c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000197_code.pcm,40827909,2163,40828682,2177,40830073,40830256,MSG_Result,183,1,0,play song classic songs c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""category"":""classic""}},""service"":""music"",""text"":""play song classic songs c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000198_code.pcm,40830268,2618,40831042,2669,40832886,40833096,MSG_Result,210,1,0,play song brainwashed divine comedy c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.68,""rc"":0,""semantic"":{""slots"":{""category"":""brainwashed divine comedy""}},""service"":""music"",""text"":""play song brainwashed divine comedy c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000199_code.pcm,40833101,1983,40833875,2010,40835084,40835329,MSG_Result,245,1,0,play song network song c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""category"":""network""}},""service"":""music"",""text"":""play song network song c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000200_code.pcm,40835339,2014,40836112,2021,40837353,40837555,MSG_Result,202,1,0,play song everything i do c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.52,""rc"":0,""service"":""music"",""text"":""play song everything i do c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000201_code.pcm,40837561,1981,40838304,2011,40839542,40839803,MSG_Result,261,1,0,a singer named bag on top c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""named bag""}},""service"":""contacts"",""text"":""a singer named bag on top c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000202_code.pcm,40839807,2266,40840550,2274,40842074,40842314,MSG_Result,240,1,0,a singer named beautiful offerings c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""named beautiful""}},""service"":""contacts"",""text"":""a singer named beautiful offerings c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000203_code.pcm,40842318,2010,40843062,2021,40844328,40844535,MSG_Result,207,1,0,a singer named burning bridges c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""named burning""}},""service"":""contacts"",""text"":""a singer named burning bridges c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000204_code.pcm,40844542,1789,40845285,1800,40846331,40846592,MSG_Result,261,1,0,a singer named bottom feeder c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""singer named""}},""service"":""contacts"",""text"":""a singer named bottom feeder c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000205_code.pcm,40846601,1605,40847344,1615,40848206,40848409,MSG_Result,203,1,0,a singer name emotion c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""name emotion""}},""service"":""contacts"",""text"":""a singer name emotion c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000206_code.pcm,40848422,2050,40849165,2065,40850472,40850655,MSG_Result,183,1,0,a singer name had for the stars c,4,0,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""0"",""rc"":4,""text"":""a singer name had for the stars c""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000207_code.pcm,40850666,1486,40851410,1524,40852152,40852401,MSG_Result,249,1,0,a singer name i am c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""singer name""}},""service"":""contacts"",""text"":""a singer name i am c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000208_code.pcm,40852431,2354,40853174,2361,40854785,40854979,MSG_Result,194,1,0,a singer name i cry when i laugh c,4,0,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""0"",""rc"":4,""text"":""a singer name i cry when i laugh c""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000209_code.pcm,40854984,1926,40855727,1938,40856910,40857144,MSG_Result,234,1,0,a singer name last dance c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""singer name""}},""service"":""contacts"",""text"":""a singer name last dance c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000210_code.pcm,40857154,2074,40857897,2084,40859228,40859476,MSG_Result,248,1,0,a singer name light of the dark c,4,0,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""0"",""rc"":4,""text"":""a singer name light of the dark c""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000211_code.pcm,40859483,2071,40860227,2081,40861554,40861745,MSG_Result,191,1,0,tsing and a mobile orchestra c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.36,""rc"":0,""semantic"":{""slots"":{""category"":""mobile"",""name"":""and a""}},""service"":""contacts"",""text"":""tsing and a mobile orchestra c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000212_code.pcm,40861758,2262,40862501,2269,40864020,40864210,MSG_Result,190,1,0,a singer name panic stations c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""singer name""}},""service"":""contacts"",""text"":""a singer name panic stations c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000213_code.pcm,40864215,1941,40864958,1949,40866157,40866405,MSG_Result,248,1,0,a singer name paper gods c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""singer name""}},""service"":""contacts"",""text"":""a singer name paper gods c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000214_code.pcm,40866412,2085,40867156,2094,40868497,40868649,MSG_Result,152,1,0,a singer name right here right now c,4,0,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""0"",""rc"":4,""text"":""a singer name right here right now c""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000215_code.pcm,40868662,1876,40869405,1883,40870538,40870743,MSG_Result,205,1,0,a singer named the original hi c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.4667,""rc"":0,""semantic"":{""slots"":{""category"":""original""}},""service"":""music"",""text"":""a singer named the original hi c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000216_code.pcm,40870752,2111,40871495,2118,40872863,40873058,MSG_Result,195,1,0,a singer named fred to survival c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.3333,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""survival"",""poi"":""survival"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""a singer named fred to survival c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000217_code.pcm,40873067,2085,40873811,2115,40875175,40875350,MSG_Result,175,1,0,a singer name turning pages c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""name turning""}},""service"":""contacts"",""text"":""a singer name turning pages c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000218_code.pcm,40875360,2083,40876103,2105,40877443,40877623,MSG_Result,180,1,0,a single name with a generation c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""name with""}},""service"":""contacts"",""text"":""a single name with a generation c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000219_code.pcm,40877633,2130,40878376,2161,40879763,40879938,MSG_Result,175,1,0,a singer name all over again c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""name all""}},""service"":""contacts"",""text"":""a singer name all over again c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000220_code.pcm,40879948,1985,40880691,2005,40881933,40882109,MSG_Result,176,1,0,a singer name english songs c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""category"":""english""}},""service"":""music"",""text"":""a singer name english songs c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000221_code.pcm,40882119,1864,40882863,1871,40883983,40884190,MSG_Result,207,1,0,a singer name small fresh c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""category"":""small fresh""}},""service"":""music"",""text"":""a singer name small fresh c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000222_code.pcm,40884198,1785,40884942,1793,40885984,40886190,MSG_Result,206,1,0,a singer named a music c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""singer named""}},""service"":""contacts"",""text"":""a singer named a music c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000223_code.pcm,40886198,2181,40886941,2195,40888379,40888550,MSG_Result,171,1,0,a singer name classic songs c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""category"":""classic""}},""service"":""music"",""text"":""a singer name classic songs c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000224_code.pcm,40888564,2628,40889308,2651,40891192,40891389,MSG_Result,197,1,0,a singer named brainwashed divine comedy c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""category"":""brainwashed divine comedy""}},""service"":""music"",""text"":""a singer named brainwashed divine comedy c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000225_code.pcm,40891396,1952,40892139,1959,40893348,40893580,MSG_Result,232,1,0,tsing on a network song c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.68,""rc"":0,""semantic"":{""slots"":{""category"":""network""}},""service"":""music"",""text"":""tsing on a network song c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000226_code.pcm,40893585,2164,40894328,2172,40895749,40895884,MSG_Result,135,1,0,a singer name popular music c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""category"":""popular""}},""service"":""music"",""text"":""a singer name popular music c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000227_code.pcm,40895893,1902,40896637,1912,40897795,40897931,MSG_Result,136,1,0,tsing on a rock music c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.68,""rc"":0,""semantic"":{""slots"":{""category"":""rock""}},""service"":""music"",""text"":""tsing on a rock music c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000228_code.pcm,40897942,1941,40898685,1948,40899883,40900058,MSG_Result,175,1,0,a singer name tanka music c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""singer name""}},""service"":""contacts"",""text"":""a singer name tanka music c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000229_code.pcm,40900068,2294,40900812,2330,40902362,40902521,MSG_Result,159,1,0,a singer name pop rock music c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""category"":""pop rock""}},""service"":""music"",""text"":""a singer name pop rock music c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000230_code.pcm,40902526,2355,40903270,2363,40904881,40905038,MSG_Result,157,1,0,a single name heavy metals music c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""category"":""heavy metals""}},""service"":""music"",""text"":""a single name heavy metals music c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000231_code.pcm,40905046,2134,40905789,2165,40907180,40907356,MSG_Result,176,1,0,a singer named cars to music c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.3333,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""music"",""poi"":""music"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""a singer named cars to music c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000232_code.pcm,40907364,2276,40908107,2284,40909641,40909843,MSG_Result,202,1,0,a singer named grassroots series c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""named grassroots""}},""service"":""contacts"",""text"":""a singer named grassroots series c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000233_code.pcm,40909855,2281,40910598,2288,40912136,40912301,MSG_Result,165,1,0,a singer named tv play music c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""category"":""tv play""}},""service"":""music"",""text"":""a singer named tv play music c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000234_code.pcm,40912310,2170,40913053,2181,40914480,40914697,MSG_Result,217,1,0,tsing on a movie sound track c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""a movie""}},""service"":""contacts"",""text"":""tsing on a movie sound track c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000235_code.pcm,40914722,2617,40915470,2648,40917339,40917509,MSG_Result,170,1,0,a single name exotic amorous feelings c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""category"":""exotic amorous feelings""}},""service"":""music"",""text"":""a single name exotic amorous feelings c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000236_code.pcm,40917513,1925,40918256,1933,40919438,40919629,MSG_Result,191,1,0,a singer named red songs c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""category"":""red""}},""service"":""music"",""text"":""a singer named red songs c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000237_code.pcm,40919642,2351,40920385,2358,40921993,40922145,MSG_Result,152,1,0,a single name soviet union song c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""category"":""soviet union""}},""service"":""music"",""text"":""a single name soviet union song c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000238_code.pcm,40922158,2123,40922901,2162,40924281,40924447,MSG_Result,166,1,0,a singer name original songs c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""category"":""original""}},""service"":""music"",""text"":""a singer name original songs c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000239_code.pcm,40924456,1981,40925199,2004,40926437,40926617,MSG_Result,180,1,0,a singer name funny songs c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""category"":""funny""}},""service"":""music"",""text"":""a singer name funny songs c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000240_code.pcm,40926622,1985,40927367,2005,40928607,40928782,MSG_Result,175,1,0,a singer name english songs c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""category"":""english""}},""service"":""music"",""text"":""a singer name english songs c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000241_code.pcm,40928791,1864,40929534,1872,40930656,40930860,MSG_Result,204,1,0,a singer name small fresh c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""category"":""small fresh""}},""service"":""music"",""text"":""a singer name small fresh c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000242_code.pcm,40930870,1785,40931613,1792,40932655,40932862,MSG_Result,207,1,0,a singer named a music c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""singer named""}},""service"":""contacts"",""text"":""a singer named a music c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000243_code.pcm,40932870,2181,40933614,2192,40935051,40935247,MSG_Result,196,1,0,a singer name classic songs c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""category"":""classic""}},""service"":""music"",""text"":""a singer name classic songs c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000244_code.pcm,40935256,2628,40935999,2650,40937884,40938079,MSG_Result,195,1,0,a singer named brainwashed divine comedy c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""category"":""brainwashed divine comedy""}},""service"":""music"",""text"":""a singer named brainwashed divine comedy c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000245_code.pcm,40938092,1952,40938836,1959,40940044,40940267,MSG_Result,223,1,0,tsing on a network song c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.68,""rc"":0,""semantic"":{""slots"":{""category"":""network""}},""service"":""music"",""text"":""tsing on a network song c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000246_code.pcm,40940279,2164,40941023,2175,40942443,40942581,MSG_Result,138,1,0,a singer name popular music c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""category"":""popular""}},""service"":""music"",""text"":""a singer name popular music c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Songs/00000247_code.pcm,40942587,1902,40943331,1913,40944490,40944625,MSG_Result,135,1,0,tsing on a rock music c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.68,""rc"":0,""semantic"":{""slots"":{""category"":""rock""}},""service"":""music"",""text"":""tsing on a rock music c"",""version"":""3.5.0.1190""}
"
